sample_id,client_id,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heart_rate,temperature
218,4,lying,-0.5057,0.1111,9.8647,0.036,-0.006,-0.0082,18.6763,6.9945,-40.9618,49.4019,36.3365
219,4,lying,0.3822,0.5811,9.3616,0.008,-0.0086,0.0131,21.4725,5.9111,-39.5532,55.1404,36.5942
220,4,walking,-0.1496,9.2337,0.4575,0.1437,0.106,0.0845,20.5871,3.7164,-37.0943,90.4189,36.5389
221,4,sitting,-0.0664,9.7761,0.2719,-0.028,-0.0685,0.0394,20.1495,5.6059,-42.7433,72.8028,36.4802
222,4,cycling,0.4023,9.5957,-0.1557,0.214,0.1723,0.1088,19.2885,5.2376,-42.9645,115.7088,37.216
223,4,standing,0.0791,9.6513,-0.1434,0.0534,0.0414,-0.0363,22.485,4.3902,-40.6036,80.063,36.8884
224,4,cycling,0.345,9.7203,0.1617,0.3228,0.2265,0.1611,17.3812,9.8217,-37.5632,118.4702,36.9925
225,4,running,0.8521,8.9153,1.0144,0.433,0.2953,0.3933,19.0512,3.4665,-36.4248,145.4421,37.589
226,4,walking,0.2583,9.3271,0.4143,0.1207,0.0365,0.1582,18.8721,6.6965,-35.4987,77.9072,36.9204
227,4,lying,0.1969,0.8915,9.6349,-0.0036,0.0223,0.0579,22.5931,4.6876,-43.0772,57.2357,36.2103
228,4,running,0.8551,8.6422,0.4274,0.578,0.2492,0.4078,24.3128,3.9347,-39.3123,154.8846,37.8194
229,4,running,1.2387,9.2359,1.0576,0.4959,0.2608,0.4633,19.64,3.7636,-40.3561,146.6197,37.5302
230,4,standing,-0.3543,9.7605,-0.1422,-0.0362,0.0843,-0.0041,21.9162,5.4412,-36.1134,79.1575,36.4393
231,4,lying,-0.6206,0.5384,10.1395,-0.0416,-0.0396,0.0319,17.4261,3.9502,-39.5743,59.5778,36.3929
232,4,walking,0.3136,9.3873,0.1393,0.153,0.0706,0.1351,22.4706,5.9579,-42.4295,88.8235,37.0351
233,4,walking,0.6192,8.884,0.2596,0.004,0.0699,0.1566,18.77,5.4024,-38.3425,90.7909,36.6766
234,4,cycling,0.4863,9.6938,-0.0048,0.2824,0.221,0.1737,21.9747,1.8559,-38.2474,113.9309,37.138
235,4,sitting,-0.6419,9.9635,0.1188,-0.0275,0.0221,0.0988,19.6863,6.1386,-37.6481,73.5948,36.2234
236,4,cycling,0.4487,9.1622,0.1865,0.2181,0.2473,0.1745,22.2093,5.8204,-37.6254,118.9744,37.0892
237,4,walking,0.8188,9.8084,0.0472,0.1399,-0.102,0.083,25.2083,5.27,-38.9245,96.6144,36.8619
238,4,standing,0.4898,9.4775,-0.1222,-0.0479,0.096,-0.0148,21.1184,8.1941,-38.9427,79.9223,36.6484
239,4,cycling,0.7182,8.9778,0.6067,0.2613,0.2201,0.1225,16.7898,2.9955,-36.9148,118.4361,37.1669
240,4,standing,-0.2602,10.0467,0.1236,0.1216,0.0872,0.0035,20.1467,4.9492,-39.9762,73.8573,36.4719
241,4,running,1.01,8.9346,0.2764,0.4345,0.3113,0.386,19.3548,8.8247,-40.1265,148.6849,37.7073
242,4,running,0.8488,9.4924,1.0109,0.505,0.2995,0.4329,18.8231,3.2794,-40.0262,139.319,37.7747
243,4,lying,0.0994,-0.1273,9.9152,-0.0549,0.0804,0.0366,17.5119,5.5768,-38.5007,69.7424,36.5519
244,4,standing,0.1349,9.5774,-0.4225,0.0052,-0.0199,0.0571,22.3978,4.8758,-36.8858,72.9156,36.8607
245,4,standing,-0.5602,9.6858,0.3578,0.0111,0.0176,0.0439,17.4875,0.8277,-40.9317,76.4527,36.9233
246,4,running,1.394,9.1839,0.7268,0.4897,0.3524,0.3791,18.4553,7.749,-40.0302,147.8351,37.3871
247,4,cycling,0.2423,9.1202,0.051,0.2451,0.225,0.128,19.372,6.9832,-39.05,124.0789,37.2435
248,4,standing,-0.1593,9.8969,0.0987,0.0699,0.032,-0.0147,20.4096,5.2253,-37.2249,69.4991,36.2539
249,4,walking,0.2624,9.6227,0.3936,0.0474,-0.01,0.1362,21.4078,6.9644,-40.0365,86.4948,36.6514
250,4,cycling,0.438,9.1195,0.3436,0.2297,0.2543,0.0996,15.9598,1.271,-38.884,107.9115,37.1119
251,4,lying,0.5096,-0.5685,10.1254,-0.0112,0.0681,0.0152,20.2348,4.8129,-40.9957,62.8064,36.0824
252,4,running,1.2951,9.1716,0.2707,0.4105,0.2527,0.3557,13.1839,4.7269,-40.195,149.5025,37.1799
253,4,sitting,-0.3747,10.0574,-0.0745,-0.0249,-0.0906,0.0719,19.8541,6.452,-41.0475,66.7281,36.8466
254,4,walking,0.0128,9.3436,-0.5535,0.1872,0.0174,0.0548,18.0739,3.3417,-37.3542,86.4771,36.8713
255,4,sitting,0.2392,9.6072,-0.1821,-0.0898,0.0378,-0.0265,20.2458,6.5342,-41.887,70.1673,36.2236
256,4,sitting,0.4275,10.1468,0.0843,-0.0281,-0.0156,-0.0225,18.3954,4.681,-39.233,68.9259,36.7158
257,4,walking,0.3338,9.9714,0.1128,0.0943,-0.0279,0.0939,19.5975,7.7859,-39.2288,93.5361,36.6248
258,4,sitting,-0.3068,10.1858,0.0759,0.0724,-0.0334,0.0479,21.1217,4.3397,-40.0147,73.1146,36.6976
259,4,walking,0.4191,9.2367,-0.042,0.1067,0.0683,0.0968,17.2425,3.4605,-38.8886,93.6842,36.4745
260,4,sitting,-0.6568,10.2873,0.2269,0.0245,-0.0025,-0.0131,22.3316,2.3721,-37.8259,63.662,36.754
261,4,sitting,-0.1566,10.1149,-0.3562,0.0101,-0.0289,-0.0345,17.5287,5.3085,-42.7533,63.7467,36.4038
262,4,sitting,-0.1007,9.4714,0.1127,-0.0377,-0.0097,0.0514,20.2399,5.381,-40.5955,67.7142,36.6308
263,4,walking,0.2746,9.0436,0.4896,0.1622,0.0993,0.1126,21.2009,5.3081,-36.2426,94.0949,36.9338
264,4,sitting,-0.1301,10.024,0.1665,-0.0666,-0.0026,-0.0325,19.7955,5.5631,-38.2068,66.6098,36.7959
265,4,walking,0.496,9.1634,0.3897,0.055,0.0646,0.0573,20.0964,6.7224,-39.0642,89.1366,36.9215
266,4,walking,0.552,9.2923,0.0727,0.162,-0.0317,0.1421,23.9205,7.7263,-40.345,97.4328,36.5203
267,4,lying,-0.6542,-0.073,9.8075,0.0673,0.0239,0.0389,16.763,4.5099,-39.8724,62.3946,36.3039
268,4,cycling,0.128,9.4263,0.1377,0.2455,0.1772,0.1189,19.2254,6.2488,-42.0105,119.9568,37.2487
269,4,walking,0.6183,8.8823,-0.2673,0.1226,0.1014,0.1264,20.4933,5.5852,-40.7515,89.3509,36.7623
270,4,lying,0.0646,-0.2899,10.0334,0.0223,-0.0003,0.0523,20.0669,7.1254,-40.6333,65.3291,36.1965
271,4,running,1.4871,9.4774,-0.239,0.435,0.3641,0.4284,19.4633,8.4228,-38.1714,148.2223,37.1653
272,4,cycling,0.5536,8.8264,0.4071,0.3233,0.198,0.1559,20.4835,3.8811,-41.4473,117.4354,37.3648
273,4,walking,0.1329,10.0071,0.4697,0.1504,0.0086,0.0919,21.9166,3.8131,-39.9094,85.8037,36.9427
274,4,running,1.0408,8.333,1.2183,0.4779,0.3282,0.3577,21.3464,9.332,-35.1298,150.0608,37.4756
275,4,running,1.1994,8.4207,0.6386,0.4903,0.3545,0.3581,19.2335,-0.7613,-41.6101,155.7133,37.7268
276,4,walking,0.5852,9.3571,0.0939,0.1085,0.0288,0.0916,18.2563,3.075,-40.5443,80.4726,36.7705
277,4,running,0.8689,8.9327,0.7078,0.5135,0.2916,0.3325,15.4391,3.2091,-36.6045,152.9311,37.5746
278,4,running,0.6499,9.072,0.9546,0.5548,0.3511,0.38,24.2862,3.4062,-36.9285,153.9984,37.7013
279,4,running,1.2737,9.0736,1.0888,0.5209,0.3667,0.3229,18.5328,4.5145,-41.2123,142.9219,37.8241
280,4,standing,0.0515,9.8046,0.286,0.0657,-0.0574,-0.0245,23.7716,3.5302,-40.7016,78.0159,36.7923
281,4,standing,0.8024,9.5844,-0.1148,0.089,-0.0633,0.0547,19.0863,6.1151,-38.1265,75.8808,36.7158
282,4,standing,0.042,9.9866,-0.1172,0.0746,0.0208,0.0048,19.8664,6.2779,-38.7493,72.2981,36.4367
283,4,sitting,-0.3275,9.4852,-0.4158,0.0033,-0.0128,0.0248,21.243,6.311,-43.3719,66.9592,36.2343
284,4,standing,0.0437,9.6378,0.429,0.05,-0.0346,0.082,20.3898,0.5917,-40.3457,79.2911,36.4467
285,4,lying,0.0852,0.1473,9.7236,-0.0172,0.1597,0.0028,19.4945,3.9009,-37.4082,64.0769,36.2793
286,4,standing,-0.2309,10.183,0.3249,0.0599,-0.0239,-0.0163,19.1941,9.0135,-37.8548,77.0257,36.8222
287,4,running,1.369,9.036,1.077,0.5304,0.3946,0.401,21.2961,6.864,-40.3705,151.1774,37.2195
288,4,cycling,0.4902,9.5318,0.6161,0.2665,0.1585,0.2462,18.1489,4.9439,-41.4225,125.4763,37.143
289,4,walking,0.2797,9.7001,0.1388,0.1109,0.0552,0.1019,24.6899,3.3567,-46.6017,83.7373,36.6821
290,4,running,1.2224,9.085,0.6583,0.5872,0.2249,0.4414,19.4282,2.5826,-38.2202,156.0093,37.3781
291,4,walking,0.2373,9.8562,-0.0852,0.054,0.0097,0.144,23.6148,4.1352,-39.3669,81.8827,36.5424
292,4,lying,-0.3834,-0.3083,9.8957,0.0698,-0.0366,0.0662,21.0909,1.1548,-42.3461,60.6556,36.2968
293,4,standing,-0.2762,9.9289,-0.4623,-0.0018,0.0015,-0.0004,19.2846,7.7407,-39.8289,71.8476,36.6975
294,4,cycling,0.7743,9.3057,0.643,0.2978,0.159,0.1118,21.9147,5.6535,-39.6197,118.6313,36.812
295,4,sitting,0.5096,9.7989,-0.2073,-0.0783,-0.0986,0.1366,16.8123,4.0265,-42.6451,83.2339,36.6312
296,4,standing,-0.4857,10.0776,-0.3598,-0.0137,0.015,0.0139,20.8005,3.3951,-40.9675,75.1189,36.3255
297,4,standing,0.0458,9.5976,-0.1354,0.0275,0.0631,0.073,17.1867,5.1799,-39.6705,74.3538,36.2821
298,4,lying,-0.0435,0.1952,10.0797,-0.0769,0.0347,-0.0634,21.9531,6.3799,-42.2087,59.5251,36.4402
299,4,running,1.1885,9.1696,0.8205,0.4799,0.2487,0.382,16.1235,4.5514,-41.1897,149.173,38.0055
300,4,sitting,0.9925,9.8265,0.1542,-0.006,-0.0153,-0.0666,23.0164,3.3983,-40.6848,73.1354,36.2808
301,4,walking,0.0994,9.5384,0.2283,0.1255,-0.0226,0.1786,23.8225,5.9616,-41.0972,98.424,36.6001
302,4,standing,0.4575,9.8693,-0.3016,-0.1423,0.0394,0.0424,22.4084,4.1846,-42.2974,77.3373,36.2795
303,4,lying,0.0092,0.824,9.2964,-0.1014,-0.0135,-0.032,19.8667,7.5707,-41.0988,61.8554,36.5876
304,4,lying,0.647,0.1676,10.172,-0.0569,0.0287,0.0303,17.7879,5.6648,-41.1468,56.6682,36.3919
305,4,sitting,-0.1943,10.0726,0.32,0.0673,-0.05,0.0237,17.6453,4.8575,-42.9817,64.6579,36.36
306,4,cycling,0.6586,9.7194,0.6303,0.2738,0.1459,0.138,18.4331,2.3248,-37.1696,108.0723,37.3159
307,4,running,0.8373,8.9106,0.8083,0.5175,0.3425,0.3956,21.7017,5.7844,-37.3175,152.462,37.6192
308,4,standing,0.3569,9.9208,-0.0305,0.0892,0.1277,-0.0404,17.8772,4.3057,-39.2003,70.1588,36.5116
309,4,walking,0.5844,9.2,-0.0767,0.0768,0.0538,0.1941,23.4752,6.3755,-42.7441,87.9574,36.9863
310,4,sitting,-0.1369,9.2354,-0.6921,-0.0491,-0.0573,-0.0751,18.2662,6.8123,-39.4449,71.7633,36.5137
311,4,lying,-0.3722,-0.6845,9.5689,-0.018,0.007,0.0369,18.395,7.1051,-42.0843,60.6054,36.5183
312,4,standing,0.2987,9.8675,-0.4908,0.0063,-0.0535,-0.0144,21.664,8.4236,-40.4596,80.5792,36.5615
313,4,walking,0.6276,9.0602,0.277,0.1348,0.0773,0.0204,17.3543,4.4724,-40.1438,94.7376,36.7015
314,4,sitting,0.2046,9.5616,-0.0489,0.0521,0.0134,-0.0398,22.5939,6.3951,-41.0346,65.9217,36.3372
315,4,walking,-0.2649,9.2869,0.3902,0.0374,-0.0471,0.1245,20.9047,5.7822,-41.5769,93.4051,36.8849
316,4,lying,-0.184,-0.1308,9.6062,0.0152,0.0242,0.0698,21.2796,5.6062,-38.1693,57.2255,36.465
317,4,lying,-0.3207,-0.3907,9.8601,0.0295,-0.0591,0.0203,23.2709,5.229,-39.1225,65.4598,36.4424
318,4,lying,-0.344,-0.293,9.8591,-0.0193,0.0486,0.0117,19.3862,4.2707,-43.7578,62.4707,36.2325
319,4,standing,0.0087,9.9724,-0.5126,0.1286,0.0757,-0.0519,20.9393,7.8291,-41.1923,73.9735,36.4286
320,4,running,0.9307,9.1099,0.8496,0.5438,0.3258,0.399,19.0753,9.3338,-36.0437,151.7189,37.8398
321,4,cycling,0.3571,9.2765,0.2994,0.2934,0.2367,0.0794,23.9777,8.2774,-43.5269,115.8553,36.7352
322,4,sitting,0.1306,9.6171,0.1623,-0.007,-0.0083,-0.0545,20.7188,0.5304,-42.1684,73.0341,36.2728
323,4,lying,0.5331,-0.1164,9.5386,0.0032,-0.0792,0.0299,20.249,4.3183,-40.2791,62.8817,36.4112
324,4,sitting,0.1805,9.0634,-0.0112,-0.0693,-0.0129,0.0527,23.7818,3.7554,-41.1456,65.4669,36.3094
325,4,walking,0.4845,9.5096,0.5556,0.1626,0.01,0.0975,20.157,4.0691,-43.6332,92.9242,36.6855
326,4,sitting,-0.5437,10.1798,-0.1206,0.0898,-0.0886,-0.0264,16.5588,5.6691,-36.9086,63.3201,36.6834
327,4,sitting,0.1408,9.4873,0.1132,0.0467,-0.1152,-0.0315,21.6938,5.4392,-40.9816,69.1061,36.331
328,4,lying,-0.1398,-0.2401,9.8341,-0.0383,-0.0236,-0.0066,24.1467,5.9129,-38.6924,58.422,36.4432
329,4,cycling,0.7496,9.1566,0.911,0.3078,0.1553,0.1082,19.9059,4.1583,-39.2642,111.0392,37.0987
330,4,cycling,0.915,8.522,0.2664,0.3378,0.1951,0.1008,21.7127,5.703,-40.5849,117.6438,37.3149
331,4,sitting,0.2029,9.5143,-0.096,0.023,-0.0005,-0.0402,23.8616,7.5881,-40.9819,69.8956,36.515
332,4,walking,0.4315,9.6985,-0.0458,0.1178,0.0324,0.0998,19.0737,3.6993,-39.9838,85.8628,36.6738
333,4,running,0.9075,8.6239,0.9725,0.4036,0.2976,0.4597,15.9527,3.6061,-37.1816,143.7913,37.3955
334,4,lying,-0.0915,-0.3305,9.7677,0.0116,-0.021,-0.0342,21.0308,1.8306,-39.0491,58.3488,36.1885
335,4,standing,-0.2267,9.5427,0.2861,-0.0162,0.0051,0.0031,23.7257,6.1497,-44.5493,78.3558,36.7214
336,4,running,0.8242,8.7762,1.1879,0.5798,0.2755,0.3739,20.3973,7.9237,-43.266,145.7148,37.6326
337,4,running,1.187,8.168,1.0917,0.4766,0.2884,0.3958,19.4012,2.9167,-43.2729,154.4744,37.6836
338,4,running,1.2563,8.9814,1.1255,0.5448,0.2627,0.3022,20.2563,2.3763,-38.3407,153.2538,37.3719
339,4,sitting,0.284,9.6754,-0.3484,0.1003,-0.0679,-0.05,21.2059,5.3101,-36.3719,70.0588,36.1718
340,4,walking,0.1865,9.3326,0.479,0.0894,-0.0628,0.0594,21.6407,3.6302,-40.2979,99.5363,36.5133
341,4,walking,0.2591,8.8846,0.3307,0.0884,-0.0003,0.1004,20.2751,5.6459,-39.2938,84.3997,36.7788
342,4,cycling,0.5615,9.4234,0.1857,0.3499,0.2422,0.1883,15.3727,1.8895,-39.4683,120.0878,37.4186
343,4,standing,-0.1889,9.5921,-0.2399,-0.0361,-0.0376,-0.0171,21.4054,2.8561,-42.6939,76.1039,36.8393
344,4,standing,-0.1145,9.3784,0.6281,0.0582,-0.0065,0.0442,23.4176,5.4112,-42.7798,80.1227,36.3324
345,4,running,1.7399,8.791,0.7881,0.5034,0.1895,0.3846,21.2418,2.5682,-38.6145,160.0915,37.283
346,4,standing,-0.099,10.5402,-0.2697,-0.0301,0.027,0.0315,18.8531,2.4866,-42.1888,76.3011,36.4785
347,4,walking,0.3686,9.2689,-0.1002,0.0829,0.0246,0.0289,17.0538,7.0914,-41.2766,95.3874,36.7005
348,4,sitting,-0.1448,10.2859,0.1888,0.0429,-0.0292,-0.0386,21.3367,6.5228,-40.5965,72.6187,36.1097
349,4,sitting,-0.044,10.24,0.3441,0.0079,0.0303,0.0193,18.7848,4.0556,-39.2705,75.9605,36.3872
350,4,lying,-0.2728,0.1029,10.198,0.029,-0.0316,-0.1506,20.7433,6.5243,-41.341,68.501,36.6681
351,4,running,0.4923,8.9422,1.0838,0.4376,0.3504,0.366,23.4078,5.9936,-41.7028,153.7804,37.3461
352,4,walking,0.4609,9.503,0.174,0.0889,-0.0124,0.0996,22.7856,5.3615,-43.0582,96.9432,36.6872
353,4,running,1.5713,8.9926,0.9077,0.5671,0.3923,0.3327,19.3567,7.0895,-40.5337,150.2327,37.14
354,4,sitting,0.3296,9.6557,0.1747,0.0076,-0.0528,0.0533,21.9039,7.7634,-38.9609,71.7136,36.3246
355,4,cycling,0.3125,9.326,0.1597,0.2542,0.2673,0.1528,20.4428,7.143,-39.7852,122.2757,37.1105
356,4,walking,0.4026,9.7205,0.1595,0.0818,0.0612,0.1597,22.6327,6.197,-37.8203,82.6694,36.8644
357,4,standing,-0.0935,9.7246,0.2063,-0.0321,-0.0282,-0.0009,21.6575,6.3372,-42.6065,74.2663,37.0795
358,4,running,1.2976,9.3272,0.5367,0.5959,0.3163,0.4147,18.3135,8.0671,-43.9459,147.1858,37.7752
359,4,sitting,0.4174,9.8497,-0.0422,-0.0421,-0.0772,0.0516,18.7776,4.0055,-42.5555,65.6713,36.4714
360,4,lying,0.0939,-0.0857,10.0127,0.0098,0.0906,-0.0634,17.8482,7.3654,-40.6873,66.2246,36.2665
361,4,walking,0.5019,9.7552,0.8117,0.005,0.1269,0.063,18.8304,8.7541,-40.3798,92.2967,36.8051
362,4,sitting,0.3291,9.3562,-0.2067,0.0181,-0.0237,-0.0675,16.9018,4.2155,-38.2738,68.8142,36.4186
363,4,lying,0.1588,0.3195,9.8298,0.0062,0.0089,0.0444,24.7661,7.7777,-39.166,56.1772,36.5538
364,4,running,1.175,9.2005,1.1756,0.4444,0.3267,0.4306,20.5941,6.735,-37.845,157.8705,37.4218
365,4,sitting,-0.0789,10.5451,0.1162,-0.0267,0.0744,-0.1533,17.5191,7.2863,-40.2451,76.9124,36.297
366,4,cycling,0.6509,9.0778,-0.0238,0.3319,0.1632,0.0924,19.7134,5.8754,-35.3595,114.2932,36.7707
367,4,cycling,0.2474,9.1861,0.3771,0.3151,0.1899,0.1315,20.4296,5.0586,-38.6849,123.743,37.0547
368,4,sitting,0.07,9.437,0.4158,-0.0917,-0.0749,0.0405,17.5251,2.5132,-39.0353,77.8401,36.7372
369,4,lying,0.1967,-0.1639,9.9758,0.0348,-0.0123,-0.0039,17.948,7.711,-38.5732,66.5497,36.3159
370,4,cycling,0.8038,9.6187,0.4728,0.2159,0.1789,0.1472,21.1971,7.6448,-37.4091,116.0983,37.1774
371,4,sitting,-0.2504,9.9312,-0.0182,0.0396,0.0506,-0.084,18.7844,3.6967,-39.627,69.7521,36.1076
372,4,walking,0.1729,9.4026,0.1537,0.1012,0.1201,0.0345,18.0403,7.7725,-40.3066,83.6216,37.0943
373,4,standing,-0.3239,9.5878,0.0388,0.0567,-0.0453,-0.0768,18.7184,6.2947,-41.3576,73.2834,36.225
374,4,cycling,0.6411,8.9949,0.2414,0.1949,0.1731,0.1405,17.379,8.1744,-39.8207,123.698,37.0981
375,4,standing,0.0602,9.7425,0.19,0.0351,-0.0588,-0.0424,16.1844,6.1527,-37.0228,78.2699,36.8436
376,4,lying,0.1483,-0.2403,9.8707,-0.0358,0.0016,-0.0161,22.5385,2.0756,-37.4918,54.4734,36.2119
377,4,cycling,0.6253,9.297,0.4226,0.3092,0.1953,0.1847,20.9191,4.5096,-39.2744,129.5718,37.4563
378,4,cycling,0.9449,8.9503,0.1935,0.3153,0.2206,0.2502,18.2636,4.4495,-38.7353,124.8038,36.6195
379,4,running,0.7186,9.4153,1.1118,0.467,0.2812,0.4405,18.701,4.7896,-37.4595,138.3766,37.3979
380,4,cycling,0.5084,9.0195,0.0584,0.34,0.273,0.1946,16.3925,7.0237,-40.5499,119.0795,36.9186
381,4,running,1.3189,9.2332,0.7842,0.4931,0.2855,0.3723,19.3668,3.9411,-43.0785,146.2191,37.5733
382,4,lying,0.3389,-0.3841,10.2126,0.0731,0.0651,0.0415,21.1216,6.3318,-41.9763,61.8373,36.1581
383,4,running,1.7803,8.7123,0.4181,0.5678,0.2396,0.3594,20.0754,9.3211,-38.3324,160.0951,37.5
384,4,lying,-0.3007,-0.1097,10.4842,0.0529,-0.0591,-0.019,20.9823,7.4638,-39.4231,65.9948,36.3163
385,4,lying,-0.3749,-0.0883,10.1363,-0.0212,-0.0005,-0.1301,18.9403,6.9396,-37.7823,63.4942,36.7573
386,4,standing,0.3547,10.0995,0.1936,0.0071,-0.0207,0.0706,21.7854,4.4549,-39.6231,82.6021,36.7034
387,4,sitting,0.2126,9.5728,0.3826,-0.0051,0.0832,-0.0402,19.7783,6.8658,-39.1504,69.3194,36.5095
388,4,standing,-0.0317,9.8705,0.0528,0.0561,0.0098,-0.0344,18.1478,6.5363,-38.7684,74.8833,36.5589
389,4,cycling,0.8495,8.8887,0.5214,0.3245,0.283,0.0739,19.5912,6.1874,-41.6469,117.8718,37.1949
390,4,standing,0.3034,9.8306,-0.2329,0.023,-0.0043,0.0615,19.1472,4.0432,-43.1455,77.8064,36.4018
391,4,standing,-0.2762,9.5063,-0.2231,0.005,0.0092,-0.0391,19.1751,1.6549,-40.4989,76.5527,36.5455
392,4,walking,-0.0208,9.4788,0.1244,0.1257,-0.0036,0.0721,20.1555,3.7728,-35.4875,88.7994,36.8902
393,4,sitting,0.2557,9.7519,0.1339,0.0116,-0.0063,0.133,20.4046,4.8984,-39.1207,70.9603,36.3906
394,4,running,1.7892,8.3092,1.3334,0.4233,0.36,0.3915,19.8593,6.5223,-40.8024,153.0818,37.6746
395,4,cycling,0.5415,9.7868,-0.0639,0.3317,0.1927,0.131,18.7101,3.3335,-40.4197,121.9085,37.4131
396,4,running,1.6566,9.3874,0.8805,0.5078,0.2691,0.3986,17.3612,5.2315,-37.7401,146.6313,37.4905
397,4,standing,0.4176,10.6336,-0.1693,-0.0046,-0.0141,-0.084,18.0479,6.2128,-40.7865,77.0738,36.7171
398,4,sitting,-0.3082,9.895,-0.139,0.0617,0.0289,0.009,19.7628,3.934,-40.4184,75.334,36.8786
399,4,running,0.6876,9.5776,0.8717,0.517,0.2452,0.3452,20.1536,5.4182,-42.3533,150.4869,37.6479
400,4,running,1.1253,9.0472,0.5277,0.4566,0.2816,0.3698,19.9186,5.4227,-39.0145,145.2634,37.6559
401,4,standing,-0.1052,9.6319,-0.1266,0.0001,0.0029,-0.054,21.9416,8.0132,-39.9576,73.4932,36.7159
402,4,lying,0.3084,-0.14,9.3602,0.0594,-0.042,-0.0046,18.7581,3.9083,-36.3827,62.5836,36.2633
403,4,cycling,0.9353,9.1094,0.559,0.2978,0.178,0.1675,19.7961,1.9755,-41.8014,112.5452,37.3761
404,4,sitting,-0.4809,9.8231,0.2371,-0.0266,0.0341,0.0527,20.7713,4.9983,-38.5083,60.333,36.2571
405,4,lying,-0.3335,-0.0955,9.8816,-0.0204,0.0578,-0.0516,21.7339,2.7886,-36.7707,62.6784,36.1969
406,4,standing,0.4201,9.7621,-0.2779,0.0535,-0.0758,0.0398,19.8665,6.6193,-36.0813,72.8583,36.9099
407,4,running,1.003,9.0368,1.2958,0.4787,0.362,0.4032,18.8539,5.9392,-37.9422,155.3248,37.4125
408,4,running,1.1588,8.7361,0.7261,0.5529,0.2465,0.4926,20.3326,5.0076,-40.8382,150.4582,37.5239
409,4,lying,0.1801,0.5329,9.7593,0.0226,-0.0306,-0.0178,21.673,8.0476,-40.2228,62.9823,36.5261
410,4,lying,-0.312,0.034,10.158,0.0646,0.0026,0.0299,17.7691,4.2638,-41.0091,55.6775,36.2501
411,4,sitting,0.4354,9.9484,-0.2989,0.0369,-0.0199,-0.0581,19.9773,3.9788,-40.0965,66.7362,36.717
412,4,running,1.6285,8.6808,1.0046,0.6011,0.2243,0.419,19.7868,7.52,-41.4643,151.8582,37.3722
413,4,running,1.1503,8.921,0.7479,0.4911,0.2588,0.4078,20.7885,6.9755,-42.9503,154.3023,37.237
414,4,cycling,0.3804,8.9962,0.159,0.3083,0.1947,0.2148,19.4303,3.3738,-42.3265,123.7563,37.3041
415,4,standing,-0.3618,9.9901,0.2613,-0.0155,0.0031,-0.0032,21.1048,8.1708,-36.3634,75.7194,36.5456
416,4,cycling,0.5853,9.1775,0.2715,0.3046,0.1648,0.1687,20.5542,8.4937,-41.1939,121.2338,37.0009
417,4,lying,0.2781,-0.3994,9.9048,0.049,0.0381,-0.0096,20.6765,3.3353,-40.2009,66.2944,36.5401
418,4,lying,-0.0628,-0.0241,9.992,-0.0155,-0.0251,-0.0522,21.0932,1.3234,-41.1806,58.7694,36.5405
419,4,running,1.4792,9.0066,0.5494,0.5339,0.3304,0.4566,19.3578,4.9632,-39.8503,147.8696,37.5237
420,4,walking,-0.045,9.7832,0.1865,0.0659,0.0041,0.1511,20.0748,4.2402,-38.9621,97.8556,36.708
421,4,cycling,0.3739,9.1845,-0.0049,0.2883,0.1272,0.0788,15.4453,1.8858,-39.2101,113.1471,37.316
422,4,walking,0.2152,8.8915,0.6616,0.0891,0.0763,0.119,20.4056,2.9289,-37.8725,88.6046,36.7447
423,4,sitting,-0.4385,9.9533,0.1257,-0.0821,-0.0341,0.0772,19.7718,5.8805,-43.1696,65.9607,36.5118
424,4,running,1.2283,9.0903,0.6716,0.5427,0.1906,0.3852,16.8986,5.3615,-43.1183,146.021,37.4559
425,4,walking,0.4192,9.6871,-0.1273,0.1137,0.052,0.1172,21.5439,2.6757,-39.7617,85.7043,36.8704
426,4,sitting,0.0389,10.306,0.1915,0.0822,-0.0069,-0.0721,19.4382,7.4446,-36.9105,65.6227,36.1654
427,4,lying,-0.1393,-0.2233,9.8435,0.0051,-0.1033,0.0065,19.6866,9.4082,-42.8162,63.1599,36.5386
428,4,cycling,0.5357,9.0808,0.3821,0.3325,0.1153,0.1846,19.7347,4.2633,-39.9402,122.6241,36.8418
429,4,sitting,-0.3582,10.3227,-0.373,0.0067,0.0188,0.0495,18.6904,4.7905,-38.4963,60.4707,36.1221
430,4,sitting,0.4983,9.9508,-0.4274,0.0691,-0.0198,0.0779,22.5783,7.2825,-38.6413,72.995,36.4248
431,4,running,1.5056,8.73,1.1055,0.486,0.3746,0.4194,18.4812,4.2347,-37.7489,152.3858,37.8031
432,4,standing,-0.2151,9.885,-0.3176,0.1241,0.0654,0.0268,20.5577,4.9003,-38.7819,83.463,36.4592
433,4,lying,-0.1852,0.1384,9.9336,-0.0105,0.0313,0.0259,20.3036,4.8612,-39.2184,76.7575,36.0623
434,4,standing,0.1556,9.6098,-0.1094,0.0383,-0.0169,-0.0101,23.1549,0.8458,-39.4904,72.6212,36.9355
435,4,cycling,-0.2266,9.9002,0.4516,0.2653,0.1921,0.1834,24.6282,5.3475,-37.9115,120.717,37.5555
436,4,standing,0.157,10.2155,0.0237,0.0201,-0.0764,0.0564,23.5464,7.0578,-41.5688,75.233,36.4748
