sample_id,client_id,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heart_rate,temperature
218,5,lying,0.4711,-0.2774,10.2565,-0.1061,0.0449,0.0132,18.8292,2.1694,-41.3946,54.3292,36.3494
219,5,running,1.084,8.8789,0.96,0.4304,0.3863,0.4742,22.7373,3.1519,-37.5116,147.1954,37.3245
220,5,cycling,0.2683,9.1005,-0.1897,0.4121,0.1851,0.2031,24.0279,1.7803,-40.3334,122.5863,36.9761
221,5,cycling,0.747,9.3829,0.7098,0.2681,0.2077,0.1416,23.8955,4.0831,-35.592,115.8766,36.9986
222,5,walking,0.4298,9.832,0.1649,0.0341,0.123,0.0707,21.1726,5.6948,-38.0576,89.953,37.108
223,5,sitting,-0.0673,9.4391,-0.3346,0.0204,-0.0278,-0.0894,22.7951,3.3838,-41.0382,61.9521,36.6972
224,5,standing,-0.3446,9.8459,-0.0807,0.1144,-0.1094,-0.0583,24.6834,1.9284,-41.2484,76.5961,36.6181
225,5,standing,-0.1396,10.1647,-0.0158,0.0894,0.0737,0.0298,21.7938,-0.5293,-40.9251,81.3699,36.554
226,5,standing,-0.3525,9.3241,0.1318,0.0119,-0.0019,-0.0173,22.7491,5.863,-38.7347,78.8416,36.533
227,5,sitting,0.0783,9.3671,0.511,-0.0918,-0.0544,-0.0102,22.0162,2.6096,-37.0234,66.2841,36.4087
228,5,standing,0.6746,10.0089,0.7814,0.0431,0.0679,0.0014,20.1295,4.7543,-39.3875,80.3681,36.6286
229,5,lying,0.396,0.0993,9.6043,-0.0402,-0.0202,-0.06,21.0921,4.562,-38.854,59.0852,36.6108
230,5,lying,0.2379,-0.0653,9.2817,0.1268,0.0091,0.0049,19.399,7.3037,-37.3938,59.8967,36.2556
231,5,walking,-0.0864,9.4239,0.2799,0.1419,0.0014,0.0599,20.3276,5.0921,-40.036,92.2352,36.4064
232,5,running,0.5814,9.1462,0.5588,0.6069,0.3263,0.4794,18.7844,6.9559,-40.669,151.3142,37.5406
233,5,walking,-0.1567,9.6833,-0.0067,0.1405,-0.0209,0.1006,21.2918,0.242,-38.1597,87.6125,36.9902
234,5,cycling,0.7878,9.0783,0.2785,0.3156,0.1667,0.1441,21.605,5.2556,-41.3562,116.9205,37.3977
235,5,standing,-0.0455,9.6011,-0.0881,0.038,0.1273,-0.0877,18.3469,7.3473,-37.1127,80.4228,36.6636
236,5,standing,-0.3584,9.9736,-0.0379,0.0164,-0.0128,-0.0225,19.1777,5.376,-38.7179,77.6345,36.8221
237,5,cycling,0.624,9.2254,0.4813,0.2736,0.2212,0.11,23.4619,3.7127,-42.6822,123.1668,37.3853
238,5,lying,0.195,0.0851,9.5846,0.0036,0.023,-0.0203,21.5982,5.106,-38.4978,56.0761,36.5879
239,5,standing,0.0147,9.9,0.1822,0.0412,0.0579,0.0588,18.0897,4.7543,-43.6187,67.0672,36.6699
240,5,standing,-0.0233,9.57,-0.022,-0.0179,-0.0613,-0.0485,23.9433,4.0436,-39.1989,80.0057,36.3065
241,5,running,1.7067,8.8421,0.5312,0.4461,0.2623,0.4353,17.9631,1.1117,-41.7066,159.5965,37.3319
242,5,walking,-0.0671,9.437,0.4757,0.0239,0.0568,0.0542,20.3723,3.5962,-38.3507,88.9789,36.889
243,5,running,1.1431,8.6675,0.2999,0.5441,0.2635,0.4212,19.1551,6.9015,-41.7372,150.2421,38.0223
244,5,standing,-0.3278,10.1804,-0.1132,0.1505,0.0134,0.0511,18.7119,7.8123,-42.2007,79.3088,36.8552
245,5,running,1.4833,8.0911,0.773,0.4195,0.2529,0.4329,17.879,6.8215,-42.2164,150.2767,37.6665
246,5,running,0.978,9.2711,0.5725,0.4759,0.2666,0.408,21.785,4.3724,-42.8111,151.429,37.331
247,5,walking,0.2948,9.6388,0.0953,0.0271,0.0813,0.0386,18.1256,4.5622,-42.6295,88.097,36.8229
248,5,standing,0.4407,9.8276,-0.1368,-0.0069,-0.0747,-0.0427,20.0334,6.5547,-39.6197,79.15,37.0389
249,5,cycling,0.9161,9.0891,0.0304,0.3452,0.2181,0.1845,18.5184,4.4836,-39.9194,122.7047,37.2219
250,5,lying,0.1384,-0.1734,9.7189,0.0484,-0.006,0.0227,19.6021,7.9949,-39.8611,63.8567,36.4997
251,5,running,1.0666,9.3081,0.9824,0.5428,0.3178,0.4152,22.244,5.5081,-41.1587,157.7313,37.5369
252,5,lying,0.3707,-0.0258,9.834,0.0151,-0.0517,-0.024,13.6452,8.2268,-37.3517,57.4953,36.2377
253,5,cycling,0.0278,9.1366,0.1115,0.2498,0.2524,0.149,21.2145,5.6863,-41.2724,119.0043,37.3821
254,5,sitting,-0.2818,10.0339,0.0837,0.097,0.0296,0.0194,21.3083,3.0346,-37.1899,74.6513,36.2053
255,5,sitting,-0.2228,9.7986,0.0512,-0.0766,-0.114,-0.0133,21.1866,5.6455,-37.2352,72.6473,36.4826
256,5,running,1.1316,9.0061,0.4453,0.4836,0.3236,0.3408,21.8136,3.2234,-40.9989,151.893,37.2498
257,5,walking,0.0706,9.3629,0.2239,0.1077,0.1294,0.0784,21.5204,6.9497,-39.6259,93.0455,36.6806
258,5,sitting,-0.4829,9.989,0.0735,-0.0243,-0.0051,-0.0914,20.9942,9.7006,-43.0144,71.0673,36.6013
259,5,walking,0.3381,9.4425,0.7746,0.053,0.1252,0.1035,20.2136,2.7829,-40.9056,77.0695,36.5729
260,5,running,1.5734,9.2632,0.7991,0.5107,0.2912,0.3373,20.3579,7.1765,-40.7259,155.1635,37.4455
261,5,running,1.214,8.9112,0.9255,0.493,0.3219,0.3708,19.7517,3.3181,-42.0035,150.3907,37.1071
262,5,cycling,0.3889,9.3066,0.7622,0.2751,0.1372,0.1352,19.9152,7.2285,-38.8099,126.6013,37.2948
263,5,sitting,0.0108,9.9942,0.3117,0.0186,-0.061,0.0184,22.9933,3.4581,-38.6683,74.7703,36.5151
264,5,lying,0.1434,-0.0995,9.7242,0.0652,0.0116,-0.0365,18.1606,6.7382,-43.0333,59.7527,36.46
265,5,walking,-0.0449,9.861,-0.4559,0.0298,0.0201,0.1072,19.2455,0.3041,-42.4633,90.7438,36.5882
266,5,sitting,-0.0144,10.3279,-0.0149,-0.0528,-0.0631,-0.0207,18.8384,7.8295,-40.0692,57.9424,36.2161
267,5,walking,0.4229,9.6015,0.7367,0.042,0.1211,0.1332,20.7744,2.9386,-41.0838,93.6869,36.921
268,5,cycling,0.318,9.0859,-0.0522,0.3327,0.0959,0.1462,20.0045,3.7023,-40.4192,122.9373,37.3021
269,5,running,1.2563,8.8308,0.783,0.5589,0.2779,0.4806,17.7502,2.3171,-41.3823,148.6535,37.5754
270,5,cycling,0.2578,9.1719,0.3421,0.2535,0.1165,0.1867,21.0543,8.9353,-40.8124,120.6084,37.166
271,5,standing,0.4204,9.4823,0.0051,0.1183,0.0664,-0.0029,20.1074,5.4696,-41.1753,76.4903,36.6493
272,5,running,1.6862,8.8037,1.1456,0.4278,0.2083,0.3985,22.6534,1.8096,-38.5825,156.9116,37.4177
273,5,lying,-0.2217,0.261,9.8066,0.0099,0.0357,-0.108,19.2563,6.4564,-40.8831,61.0424,36.4117
274,5,standing,-0.2583,10.0892,-0.1888,0.0397,-0.0106,0.0766,21.9378,6.5209,-38.5541,90.9638,36.606
275,5,lying,-0.7066,0.3111,9.6853,-0.0373,-0.0384,-0.0552,19.4413,3.9808,-44.6765,65.323,36.1131
276,5,running,1.4268,9.0915,0.7814,0.427,0.2526,0.4048,21.3367,7.289,-43.9034,150.9779,37.3334
277,5,lying,-0.1083,0.1696,9.8046,0.0491,-0.02,0.0463,20.9305,1.9513,-36.796,57.6309,36.3865
278,5,cycling,0.1996,9.6137,0.9583,0.3187,0.1968,0.1389,17.9713,6.0854,-39.1923,122.4704,37.3898
279,5,sitting,-0.1614,9.8493,-0.1633,0.0354,-0.0557,-0.0261,21.3861,8.6553,-38.1771,68.4319,36.2886
280,5,sitting,0.2544,9.9728,0.1379,-0.0054,0.1164,0.0363,20.7324,4.493,-38.4674,67.333,36.6029
281,5,cycling,0.7248,9.5727,0.191,0.2255,0.244,0.1988,18.3733,5.9152,-41.7152,113.1226,37.2368
282,5,running,0.6389,9.2393,0.8702,0.4859,0.2538,0.4325,23.0002,4.6907,-43.1912,149.9064,37.5895
283,5,walking,0.0089,9.7347,0.6787,0.1468,0.0608,0.0487,20.1424,2.0834,-38.2921,91.3274,36.6202
284,5,running,1.3446,8.7688,1.2011,0.448,0.2378,0.467,21.4886,2.4327,-40.1106,153.245,37.3326
285,5,sitting,-0.053,10.2553,0.541,-0.0236,-0.0618,-0.0399,20.7896,8.93,-39.2124,71.7095,36.5831
286,5,lying,0.0603,-0.066,9.9276,0.0531,-0.1048,-0.0686,19.0324,3.8531,-41.5226,62.6041,36.3311
287,5,walking,0.4785,9.9602,0.1919,0.1068,-0.0494,0.07,19.0465,6.0826,-39.2012,86.5062,36.937
288,5,sitting,0.3033,9.7087,0.0913,0.0008,0.0392,-0.087,19.8973,1.5645,-40.6237,63.8418,36.6945
289,5,lying,-0.094,-0.1975,9.7077,0.0231,-0.0339,0.0304,21.0489,1.6363,-35.9048,61.2422,36.5632
290,5,running,1.4002,9.2332,0.1325,0.4585,0.3266,0.3565,20.9924,4.7983,-41.4302,154.1722,37.5084
291,5,lying,-0.1744,0.1464,9.6951,-0.0716,0.0009,0.0777,19.198,3.8956,-41.6827,59.786,36.3005
292,5,cycling,0.287,8.97,-0.3907,0.3061,0.1763,0.0678,19.8376,5.8718,-43.1055,124.7413,36.8701
293,5,walking,0.6114,9.2286,0.2661,0.1514,0.0064,0.0206,21.2187,8.1848,-39.5213,87.3353,36.8819
294,5,standing,-0.1023,9.1408,-0.4928,0.0933,0.0738,-0.1227,18.1259,6.1028,-36.6993,82.5522,36.3202
295,5,lying,-0.2804,0.1986,10.0673,0.0059,-0.0804,0.0576,22.463,4.5011,-41.115,62.6665,36.6018
296,5,lying,-0.1535,-0.0775,9.0607,-0.0347,0.0543,-0.1081,18.0151,7.5164,-39.9297,61.8692,36.5555
297,5,standing,-0.2686,9.3285,-0.3079,0.0357,-0.0088,0.0454,17.9861,7.6006,-38.8111,71.3848,36.8033
298,5,standing,0.0397,9.6875,0.1914,0.0526,-0.0385,0.0703,20.7492,3.6034,-38.3986,74.8858,36.7945
299,5,cycling,0.9286,9.1837,0.1913,0.2894,0.2741,0.1304,21.6912,6.7896,-42.1231,127.8195,37.2792
300,5,running,0.8885,9.1024,0.3146,0.4762,0.3213,0.3394,22.0667,7.0354,-40.1789,149.6093,37.9945
301,5,cycling,0.3386,8.8463,0.3685,0.2875,0.2476,0.045,18.8574,9.3345,-37.353,122.1219,37.066
302,5,running,1.3391,9.1649,0.474,0.4297,0.2761,0.3623,21.2776,4.7125,-38.501,154.5459,37.5029
303,5,cycling,0.721,9.3317,0.0636,0.3325,0.1671,0.1856,21.834,3.7544,-39.0891,119.5468,37.3349
304,5,cycling,0.3471,9.4178,0.4674,0.2147,0.2434,0.0375,21.5911,2.942,-35.1303,121.5408,37.2016
305,5,cycling,0.1265,9.0629,0.3372,0.2075,0.1756,0.2215,20.6263,2.5153,-39.011,118.9562,36.7845
306,5,sitting,-0.0375,9.8086,-0.0364,0.1015,-0.0161,0.035,16.6414,3.8053,-39.3877,82.6832,36.4408
307,5,lying,0.4219,-0.5009,10.1304,0.0224,0.0462,0.0567,17.2101,2.5607,-37.6873,57.4865,36.2596
308,5,cycling,0.3251,8.9729,0.4127,0.276,0.1729,0.174,24.1555,4.8218,-40.0005,122.6175,37.2775
309,5,sitting,0.375,10.1045,0.2501,-0.0191,-0.0582,0.0426,19.4502,1.9737,-39.0091,72.5216,36.6234
310,5,lying,0.2124,-0.2307,9.5088,0.047,-0.0076,-0.0609,19.5374,7.1583,-40.192,48.7321,36.3009
311,5,walking,0.7469,9.1626,-0.59,0.1568,-0.0102,0.0671,20.0248,3.3835,-37.868,85.4607,36.6666
312,5,cycling,0.8364,9.8764,0.5711,0.2763,0.1228,0.1602,23.4087,5.6411,-35.895,115.4062,37.1572
313,5,standing,0.2455,9.8472,-0.2487,0.0354,0.0104,0.0331,21.9384,7.7977,-39.4397,72.154,36.9233
314,5,walking,0.5846,8.8727,0.6965,0.0771,0.0262,0.03,21.5257,7.3537,-39.2261,89.0166,37.0189
315,5,running,1.8085,8.8632,0.9551,0.4735,0.2404,0.3593,24.1866,3.5807,-42.3609,147.971,37.6695
316,5,walking,0.4705,9.5867,0.336,0.0792,0.1353,0.0595,20.3211,6.1128,-39.4495,88.7928,36.3533
317,5,lying,0.1898,0.0052,9.7449,0.0409,-0.0224,0.0217,18.4289,6.6745,-37.4934,56.9151,36.4024
318,5,lying,0.122,0.2092,9.7354,0.0251,0.0876,-0.0073,22.9214,6.3474,-37.1233,76.4922,36.5274
319,5,running,1.0476,8.7835,0.9488,0.5412,0.2209,0.4091,16.3082,3.8173,-37.9286,151.5806,37.0943
320,5,lying,-0.0206,0.0419,9.7784,-0.0496,0.1147,-0.0205,19.803,4.486,-41.8156,61.2454,36.2673
321,5,lying,0.2319,-0.1282,10.1674,0.0196,-0.0338,-0.0336,18.4669,5.0162,-35.8062,55.0989,36.2411
322,5,running,0.9791,8.8584,0.661,0.5223,0.208,0.4048,20.6772,9.3255,-40.7963,147.8188,37.5089
323,5,sitting,-0.0667,9.0341,0.0885,0.0165,-0.0944,-0.1174,18.9466,4.5361,-39.806,67.5814,36.2942
324,5,sitting,-0.0826,9.4041,-0.1547,-0.0615,-0.0121,-0.0187,18.433,6.3348,-38.5798,73.0135,36.6672
325,5,running,1.1253,9.4699,1.0445,0.4953,0.2324,0.4314,16.6146,1.9914,-41.3337,147.86,37.7004
326,5,sitting,-0.3262,9.6703,-0.1729,-0.0094,0.0668,-0.0093,20.8583,3.7902,-41.8946,67.3049,36.4378
327,5,lying,0.1554,-0.1508,10.0625,-0.0319,-0.0537,-0.0198,22.2925,6.6979,-39.7621,57.1091,36.2127
328,5,lying,0.4004,0.4467,9.5714,-0.0722,-0.1356,0.0155,19.5284,7.4646,-35.1632,66.7485,36.6472
329,5,cycling,0.666,9.4559,0.5868,0.2479,0.1069,0.1607,19.2425,1.4278,-43.4304,122.4617,37.2762
330,5,running,1.2595,8.6094,0.3656,0.5439,0.2315,0.3774,20.8049,4.3162,-38.1809,141.3464,37.3943
331,5,running,1.0208,9.1352,1.1251,0.5229,0.3318,0.4163,24.2828,4.7065,-39.1803,147.6036,37.845
332,5,walking,0.4785,9.8902,0.2993,0.1075,0.0408,0.1067,17.4833,2.9253,-40.8069,80.6618,36.6285
333,5,cycling,0.6831,8.9395,0.2889,0.3,0.194,0.1119,21.0842,6.3892,-40.9553,121.4249,37.3268
334,5,walking,0.7892,9.5414,-0.1275,0.0109,0.0731,0.1365,22.3689,4.7776,-40.0119,84.6111,36.6638
335,5,walking,0.5037,9.7299,-0.1025,0.182,0.006,0.0887,20.8232,4.0615,-39.7194,87.5272,36.7898
336,5,standing,-0.5083,10.2826,0.5794,-0.0246,0.0027,0.1521,20.0526,10.5362,-43.3553,73.6936,36.8939
337,5,cycling,-0.066,9.4007,-0.0047,0.3578,0.209,0.1117,18.9576,8.2028,-38.4491,124.9021,36.8832
338,5,walking,-0.365,9.6358,0.0414,0.1216,0.0765,0.0726,21.0298,5.6134,-41.6761,87.0609,36.9696
339,5,lying,0.0553,-0.2029,9.616,-0.006,0.0418,0.0117,22.7091,7.2033,-39.6014,64.3492,36.389
340,5,walking,0.7473,9.6848,0.3844,0.1348,0.132,0.2107,16.6163,7.9413,-40.7454,82.1703,37.0059
341,5,walking,0.3615,9.1701,-0.1339,0.1583,-0.0534,0.2035,22.0588,4.4205,-39.7094,99.474,36.6279
342,5,sitting,0.1443,9.6758,0.3123,-0.0553,0.0025,0.1002,22.6486,2.8309,-39.4506,76.3367,36.5319
343,5,walking,0.6851,9.7618,0.179,0.0269,-0.0277,0.0629,21.9911,3.3827,-45.795,88.9856,36.7963
344,5,cycling,0.1442,9.1982,0.6565,0.237,0.2387,0.1775,17.7996,2.8567,-36.4233,121.0791,37.2133
345,5,cycling,0.5185,9.3434,1.1905,0.4081,0.1671,0.0846,20.1855,7.5898,-39.5579,114.7129,37.1491
346,5,walking,0.7558,9.4908,-0.1387,0.1131,0.0183,0.1879,20.4531,9.3031,-42.1088,92.8895,36.7339
347,5,sitting,0.148,9.8586,-0.6517,0.0174,0.0003,-0.0005,15.0543,6.6518,-37.9398,65.5397,36.4672
348,5,walking,0.9712,9.5959,0.2449,0.1294,0.0731,0.1379,19.2917,5.7951,-39.2446,87.9161,36.71
349,5,lying,0.4304,0.2619,9.6391,-0.0169,0.0309,0.0356,23.3385,2.8498,-39.5037,53.0792,36.3258
350,5,sitting,0.5671,9.9411,-0.5811,0.103,0.0346,0.0221,21.3177,5.0067,-39.7866,69.5491,36.7815
351,5,lying,0.0652,0.4264,9.9776,-0.0132,-0.0239,0.0589,21.8863,3.9243,-40.8616,62.0437,36.5492
352,5,sitting,-0.019,9.8099,-0.0603,-0.0571,0.055,-0.0268,21.8677,10.3499,-38.6246,62.7544,36.4182
353,5,lying,-0.1322,-0.4023,9.9005,-0.0243,-0.0137,-0.0302,22.1299,6.2136,-42.3105,60.3204,36.2408
354,5,standing,0.1688,9.7268,0.2177,0.0017,0.0116,0.0882,18.6401,3.7044,-39.6372,77.354,36.7058
355,5,walking,0.3047,10.0622,-0.041,0.1236,0.0753,0.0073,23.503,2.7021,-42.0941,86.469,36.357
356,5,cycling,0.2344,9.8065,0.6295,0.3007,0.1952,0.1114,19.0489,7.9732,-38.5206,128.087,37.0111
357,5,sitting,-0.0662,9.8635,-0.3869,-0.056,0.0797,-0.012,19.3819,5.6481,-40.3031,71.753,36.2295
358,5,cycling,0.5518,9.262,-0.0729,0.3089,0.1717,0.1846,18.8558,7.8371,-41.0059,122.7898,36.9885
359,5,standing,-0.3345,10.0083,-0.0756,-0.081,0.0208,0.0795,19.9726,4.8682,-40.0986,76.8331,36.5715
360,5,walking,0.2804,9.6742,0.255,0.2042,0.0116,0.1439,25.2674,6.1485,-40.6919,104.7075,36.8628
361,5,sitting,-0.6219,10.203,0.0277,-0.0182,0.0036,0.0596,17.6191,4.8435,-35.247,83.6769,36.6934
362,5,running,1.233,9.47,0.6799,0.4585,0.2883,0.339,20.4947,0.4555,-37.5278,155.6971,37.4249
363,5,sitting,-0.4228,10.4249,-0.4839,-0.0111,-0.002,-0.0195,23.2147,4.4823,-38.0957,73.4992,36.7854
364,5,standing,-0.066,9.7561,0.2945,0.0293,-0.0699,-0.0067,24.8877,2.6033,-40.6087,79.034,36.4473
365,5,cycling,-0.2317,9.0787,0.3339,0.3436,0.2159,0.0923,20.1042,4.6502,-44.9162,123.715,36.785
366,5,cycling,1.2377,8.6843,0.3562,0.2809,0.2875,0.1924,20.2686,4.2597,-41.2544,125.7493,37.062
367,5,cycling,0.5152,9.9117,0.6525,0.2707,0.2498,0.1008,20.2582,4.0112,-41.3003,124.0928,37.252
368,5,running,1.3339,9.3189,0.267,0.4247,0.3924,0.4678,16.4369,6.2711,-39.4111,160.0583,37.9136
369,5,cycling,0.4626,8.5911,0.5047,0.4537,0.2123,0.1191,16.8885,4.8042,-39.4964,121.8594,37.1051
370,5,lying,-0.1018,0.2104,10.3999,0.0091,-0.0087,0.0325,20.1971,4.5721,-40.1057,63.3237,36.111
371,5,cycling,0.2355,9.7326,0.3318,0.2875,0.1806,0.1836,17.2893,4.4594,-39.0806,124.181,37.209
372,5,sitting,-0.1341,9.6602,-0.4434,0.2108,0.0395,-0.0648,16.8162,3.0341,-41.54,60.1746,36.5021
373,5,sitting,0.3447,9.8144,0.3875,-0.0121,0.0084,-0.0019,19.9806,5.0075,-41.0513,74.1787,36.4881
374,5,lying,-0.2009,0.205,9.8754,-0.0464,-0.0458,0.0286,22.7704,5.4603,-34.8365,60.1951,36.5689
375,5,sitting,-0.1434,9.9878,0.0711,0.0256,0.0252,0.0086,22.4606,5.708,-40.6006,67.0837,36.5021
376,5,cycling,0.7476,9.0385,0.3237,0.293,0.1671,0.1733,20.13,7.1552,-42.2446,121.9369,37.3096
377,5,running,1.1373,9.4311,0.8309,0.5125,0.273,0.4384,18.6085,4.8964,-36.9024,148.6493,37.7166
378,5,standing,0.0293,9.5891,-0.1815,-0.0759,-0.0042,-0.0025,23.3133,3.206,-36.2229,74.0177,36.9055
379,5,running,1.0197,8.978,0.5849,0.5242,0.3365,0.421,17.5671,6.2045,-42.8397,152.9142,37.4814
380,5,sitting,0.017,10.2629,0.5106,0.013,-0.0032,-0.0661,20.0771,4.1926,-38.3352,68.9519,36.0497
381,5,walking,0.7229,9.7659,0.7099,0.1162,0.0887,0.0234,22.3642,4.6549,-37.1404,88.4657,37.1825
382,5,sitting,-0.2084,9.0312,0.0553,0.0959,-0.0162,-0.0062,16.7047,4.7302,-41.6038,76.6396,36.359
383,5,walking,0.096,9.6238,0.2723,0.0948,0.066,0.0862,22.0711,4.9478,-41.4493,101.0028,36.4938
384,5,lying,-0.5877,-0.2622,8.9144,0.0297,-0.0594,-0.0095,20.5227,5.4561,-40.5824,57.8573,36.6799
385,5,running,1.1058,8.8318,0.6775,0.5051,0.3502,0.399,21.5241,5.0046,-43.0576,144.1768,37.3222
386,5,lying,-0.0468,0.2849,9.9184,-0.0568,0.0024,0.0709,18.6788,0.6381,-37.9044,61.2579,36.3316
387,5,running,1.3585,8.798,0.5474,0.4001,0.3954,0.4913,23.501,6.6599,-40.7791,150.5084,37.212
388,5,standing,-0.2913,10.066,-0.5582,-0.0957,-0.0223,0.0692,16.3871,6.5565,-40.5543,75.3303,36.7352
389,5,walking,0.4107,10.1964,0.4337,0.0959,0.0128,-0.0092,19.1362,5.4738,-37.886,98.0787,36.7328
390,5,lying,0.283,-0.3308,9.5893,-0.0206,0.0152,0.0209,23.0961,6.3733,-39.9608,63.495,36.4114
391,5,running,1.259,9.092,0.9106,0.5266,0.2409,0.3553,18.1531,5.914,-41.6879,154.1136,37.4125
392,5,sitting,-0.2889,9.8362,-0.3046,0.0109,0.0002,0.0091,18.077,7.1538,-39.9788,55.6117,36.6639
393,5,running,1.099,9.0383,0.9738,0.5223,0.2571,0.4342,17.6424,4.7713,-41.3755,148.8247,37.6706
394,5,cycling,0.5525,8.9163,0.0286,0.2795,0.1501,0.1741,20.0947,4.2488,-38.102,118.7606,37.4057
395,5,running,1.5028,9.2486,1.2234,0.6083,0.3869,0.4085,21.4241,2.8666,-38.4017,149.0744,37.6305
396,5,walking,0.7375,9.9211,0.2711,0.1295,0.0279,0.1562,20.2929,6.5108,-38.4303,89.0571,37.0958
397,5,lying,0.4692,0.064,9.8297,-0.0016,0.037,-0.056,20.7884,7.9844,-44.5807,54.5776,36.3492
398,5,walking,0.8351,9.397,0.3226,0.1544,-0.0133,0.0846,24.0224,8.7006,-38.8057,87.5171,36.6156
399,5,running,1.557,8.5379,0.6295,0.506,0.2396,0.4514,18.3663,6.2721,-38.4417,149.2819,37.5526
400,5,walking,-0.2915,9.1916,-0.1609,0.0926,0.146,-0.0478,23.189,2.9915,-35.5216,90.8857,36.5824
401,5,walking,0.4817,9.5698,0.2505,0.113,0.0147,0.0868,21.2152,6.8745,-44.0943,90.1004,36.7264
402,5,lying,0.239,-0.1221,10.3056,0.031,0.0074,0.1074,19.8662,5.08,-40.4547,58.1309,36.2885
403,5,walking,0.115,9.7897,0.198,0.106,0.0257,0.1622,21.3726,5.8975,-37.6961,94.048,36.852
404,5,cycling,0.2298,9.5796,0.7614,0.3503,0.2226,0.214,16.6553,5.2891,-43.7714,122.0572,37.4044
405,5,sitting,0.0157,9.4366,0.1846,0.0884,-0.011,-0.057,20.3828,6.1889,-40.725,67.726,36.5597
406,5,cycling,0.0434,9.3174,0.5382,0.2802,0.1879,0.1526,19.3474,9.0383,-36.4185,118.0158,37.273
407,5,lying,0.4277,-0.0393,10.1205,-0.0423,0.0196,-0.0162,21.7792,3.4801,-44.399,58.5349,36.4017
408,5,cycling,0.238,9.4779,0.1406,0.3237,0.3191,0.1435,20.7671,5.7033,-39.9263,126.0869,37.2455
409,5,running,1.0042,9.3455,0.5033,0.4719,0.3031,0.4133,19.3704,3.6787,-38.7084,152.2251,37.3873
410,5,sitting,0.2405,10.1659,-0.1864,0.0533,-0.0747,0.0135,20.58,2.6354,-39.9065,69.4013,36.5511
411,5,walking,0.1399,9.3259,-0.1585,0.0821,0.1151,0.0048,19.6623,4.2866,-38.3463,88.8084,36.8094
412,5,running,0.8452,9.2144,0.8276,0.4366,0.2899,0.3264,21.7316,8.573,-39.5254,147.4685,37.4727
413,5,lying,0.2199,0.02,10.0123,0.0215,0.0972,0.0515,20.1235,1.7668,-39.6352,63.1452,36.3784
414,5,walking,-0.0579,9.085,0.4798,0.0063,-0.0272,0.1287,20.4021,2.9419,-38.178,90.9802,37.0496
415,5,running,1.5133,8.5491,0.6468,0.4572,0.2184,0.3379,19.9566,2.5435,-41.3807,157.5129,37.6262
416,5,sitting,-0.4286,9.895,0.0392,0.0013,0.0022,-0.0547,16.7286,3.4375,-40.0545,67.004,36.5749
417,5,sitting,-0.0694,9.4398,-0.4383,0.0611,0.0556,0.0151,17.7015,5.3786,-38.2809,70.9778,36.4641
418,5,running,0.8654,8.9371,0.8441,0.4487,0.3662,0.483,18.5779,3.9485,-41.1241,139.813,37.5085
419,5,sitting,-0.1628,9.3929,-0.252,-0.0446,0.0307,0.0291,18.228,5.1429,-41.9916,60.0844,36.6117
420,5,sitting,-0.2926,10.1745,0.1262,0.0339,-0.0329,0.0117,19.1162,3.397,-38.8957,74.5725,36.5676
421,5,running,1.4519,9.0037,1.6568,0.4838,0.3168,0.4222,17.5616,2.8851,-38.1921,146.0052,37.3101
422,5,cycling,0.9069,9.4199,0.423,0.292,0.1727,0.1536,18.8584,4.093,-39.4053,122.9388,37.3156
423,5,sitting,0.2919,10.1015,-0.2778,-0.0938,0.0336,0.123,21.8042,5.2736,-39.1979,59.3377,36.6028
424,5,walking,0.1333,9.7241,0.2154,0.141,0.048,0.0975,17.7877,6.7566,-42.3499,89.1743,36.8953
425,5,running,0.9546,8.3581,0.7581,0.4684,0.2317,0.3658,16.1301,4.5899,-40.7427,151.3275,37.5328
426,5,walking,-0.0512,9.9207,-0.0595,0.184,-0.0267,0.041,18.0085,4.9171,-42.011,91.399,37.0587
427,5,lying,-0.6061,-0.2706,10.2122,-0.0404,0.011,0.0676,17.9266,7.4931,-45.0398,62.2426,36.2069
428,5,sitting,-0.0237,9.3079,-0.1565,0.0283,0.0686,-0.1018,19.9422,1.9873,-41.5056,69.1261,36.4365
429,5,sitting,-0.3055,9.8717,0.0642,0.018,0.1147,-0.0351,21.7795,7.738,-39.158,66.7814,36.339
430,5,sitting,0.319,10.2042,-0.3079,-0.0477,-0.0645,-0.0172,19.5984,6.2106,-38.8032,74.9498,36.5236
431,5,lying,-0.1345,-0.0434,9.9243,0.0302,0.0259,0.0225,21.2163,0.6361,-39.4748,62.3308,36.2249
432,5,sitting,0.2249,10.4343,-0.1485,-0.0151,-0.0277,-0.0877,18.7058,5.6936,-40.6356,76.9869,36.504
433,5,standing,-0.098,9.9559,0.1578,0.0746,-0.0079,0.0841,21.0638,3.2083,-41.8093,82.426,36.6589
434,5,running,0.9035,9.0696,1.1868,0.5395,0.1648,0.4842,20.8465,5.9122,-36.6746,152.8174,37.7515
435,5,sitting,0.2275,9.9735,-0.3508,0.0061,0.0066,-0.0512,21.1284,7.661,-42.2245,74.763,36.5222
436,5,sitting,0.4533,10.1017,0.3106,0.0562,0.0919,-0.0058,20.5903,4.0274,-39.3011,70.403,36.6701
