sample_id,client_id,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heart_rate,temperature
218,2,cycling,0.6409,9.4402,0.3014,0.3382,0.2762,0.13,17.9908,8.0494,-42.5127,121.6197,37.0167
219,2,cycling,0.6458,8.6939,0.1629,0.2829,0.1687,0.2283,18.5484,5.1863,-40.7995,118.5673,36.9391
220,2,standing,0.279,9.5714,-0.2016,0.0551,-0.017,0.0359,19.3851,4.0052,-40.8682,67.3196,36.6476
221,2,sitting,-0.9315,9.9682,-0.0467,0.0238,-0.0063,0.0425,21.2166,3.4897,-42.8258,70.9137,37.048
222,2,standing,-0.1106,9.6088,-0.2956,0.0447,0.0256,0.2316,18.4343,4.9395,-42.8138,77.0952,36.7911
223,2,running,0.9464,8.8855,0.2155,0.4938,0.2864,0.3139,20.0828,5.9467,-40.6756,151.3709,37.3965
224,2,sitting,-0.3017,9.9982,0.1046,0.0601,-0.0435,-0.0126,20.6371,5.3769,-40.9706,69.5347,36.3359
225,2,sitting,-0.1662,10.3264,-0.2247,0.0099,-0.0582,0.0427,20.3562,7.0463,-40.5043,71.7925,36.0549
226,2,lying,0.2777,-0.0341,9.9061,-0.0286,-0.1089,-0.0472,19.6545,3.973,-45.8323,54.2351,36.422
227,2,walking,0.0766,9.1812,0.0297,0.0568,0.0083,0.1255,21.076,3.2189,-39.9149,90.7449,36.8581
228,2,walking,0.1392,9.734,-0.349,0.0769,0.1318,0.0721,19.7872,8.684,-41.4635,95.6748,36.694
229,2,walking,-0.0102,9.4763,-0.0143,-0.0195,0.0141,0.2249,17.4512,4.6387,-38.5887,81.041,36.8257
230,2,standing,-0.1702,9.5655,0.0721,-0.0244,-0.1024,0.0244,23.0496,3.1503,-39.1664,75.467,36.7096
231,2,sitting,0.3014,9.7391,0.3028,-0.0458,-0.0334,0.0054,21.0448,2.3224,-40.3083,67.0969,36.3021
232,2,standing,-0.1046,10.159,-0.3576,0.0205,-0.0318,-0.0609,20.2169,3.1457,-35.46,66.0572,36.4571
233,2,lying,-0.5936,0.6718,9.9554,0.0702,-0.0261,-0.0572,23.2178,4.6613,-39.4095,56.2415,36.4556
234,2,standing,0.1338,9.2954,0.5605,-0.0116,-0.0008,0.0937,21.4561,3.7955,-42.9317,75.3835,36.5506
235,2,walking,0.3103,9.7036,-0.1329,0.1873,0.0613,0.0475,16.3531,3.2538,-38.9787,94.9776,37.174
236,2,running,1.3464,9.0905,1.0435,0.488,0.2387,0.363,18.8493,4.0854,-41.863,154.877,37.8664
237,2,sitting,-0.3655,9.9534,0.3167,-0.0658,0.0195,0.0053,18.7873,3.673,-38.8029,75.0807,36.1849
238,2,cycling,0.3197,9.0974,0.3035,0.3593,0.2816,0.2148,20.5484,7.2595,-41.8583,117.9883,37.1779
239,2,walking,0.6246,9.5874,-0.1842,0.142,0.0604,0.1075,22.6066,8.6943,-40.3726,94.5375,36.8818
240,2,sitting,0.482,10.0183,-0.3695,-0.078,-0.0968,-0.0242,21.7241,5.2495,-39.6368,72.9779,36.5829
241,2,cycling,0.2013,9.5321,0.2628,0.3193,0.2357,0.1698,19.7222,5.5804,-40.4994,123.6485,37.2073
242,2,standing,-0.0799,9.0911,0.0124,0.0609,0.0024,0.0747,20.901,2.7824,-40.5358,72.7822,36.8183
243,2,walking,0.376,9.5267,0.5256,0.1637,0.0726,0.033,18.2558,4.6816,-38.4337,82.4492,37.3076
244,2,running,1.0371,8.9557,0.3009,0.5536,0.2552,0.4139,22.7256,5.508,-41.5766,151.6569,37.2962
245,2,lying,0.6352,0.2214,9.9772,-0.0578,0.0141,-0.0055,19.6145,7.382,-38.9046,61.5581,36.2973
246,2,sitting,-0.5637,10.2111,-0.108,0.014,0.003,-0.0115,18.6462,2.2129,-39.6866,78.5751,36.6196
247,2,sitting,-0.3162,9.8329,-0.2682,0.0743,0.0255,-0.0033,20.222,5.9272,-38.0862,76.3708,36.6762
248,2,cycling,0.005,8.9455,0.6579,0.2929,0.2151,0.0946,20.6363,6.5938,-43.0415,116.8502,37.685
249,2,standing,-0.0008,9.7932,0.1871,0.0274,0.0467,-0.0185,23.7961,4.4474,-42.3478,71.4277,36.4167
250,2,walking,0.1554,9.3168,0.5125,0.0566,0.1018,0.0064,22.0025,5.4064,-41.7806,96.1808,36.9243
251,2,lying,-0.0169,-0.3498,9.8531,0.0598,-0.0005,-0.041,21.7215,1.6821,-40.067,60.1168,36.177
252,2,running,1.2458,9.5753,1.0414,0.5471,0.2862,0.4171,17.6774,0.6662,-38.184,153.5467,37.3629
253,2,walking,0.5469,9.5425,0.6864,0.0947,0.0701,0.1216,20.4749,5.3475,-42.9227,84.5336,36.8694
254,2,lying,0.1477,0.2638,9.4119,-0.0204,0.0295,0.0029,18.7253,5.9402,-40.7255,59.93,35.9245
255,2,walking,0.3332,9.6727,-0.049,0.1025,-0.0482,0.0746,21.4966,7.0172,-41.2304,87.7242,36.7565
256,2,walking,0.3228,9.7796,0.0507,0.1901,0.1065,0.1,23.458,7.4619,-39.4456,88.5707,37.1424
257,2,lying,0.1616,0.0302,9.3768,0.0408,0.0948,-0.0752,21.7936,5.8441,-41.5936,70.5869,36.1985
258,2,walking,0.0403,9.5185,0.4358,0.062,-0.0469,0.1483,17.5328,6.7752,-41.024,91.0298,36.6853
259,2,sitting,-0.0134,9.5738,-0.2985,-0.019,-0.0349,0.0611,18.666,2.9097,-43.1179,71.0088,36.5974
260,2,walking,0.1579,9.2988,-0.5348,0.0316,0.0491,-0.085,16.9027,6.4944,-39.7804,89.0423,36.7505
261,2,running,0.9844,8.8,1.5275,0.4075,0.3039,0.398,18.8162,9.0122,-42.3678,145.3138,37.3763
262,2,running,1.5635,8.8902,1.2531,0.482,0.2997,0.4245,23.2566,7.0166,-37.714,152.8404,37.3977
263,2,lying,0.2749,0.1753,9.5955,0.0865,0.006,-0.0661,19.7134,4.5982,-40.9194,64.1994,36.5551
264,2,sitting,-0.3366,9.538,0.068,0.0849,0.0276,-0.1323,21.6384,6.4828,-41.158,74.659,36.3694
265,2,cycling,0.1011,9.1924,0.7501,0.33,0.1841,0.1043,21.2058,5.2126,-42.6872,126.6981,37.5122
266,2,cycling,1.0821,9.5428,0.2449,0.2723,0.2066,0.1561,18.7091,5.6687,-40.9283,126.4814,37.4058
267,2,lying,-0.0328,0.029,9.7947,0.0133,0.0249,0.0475,23.8815,4.5548,-37.9945,56.1,36.2447
268,2,walking,0.3359,9.6786,-0.2149,0.0194,0.0763,0.1928,22.6786,5.0759,-43.6253,86.0693,36.8066
269,2,sitting,0.1223,9.7366,-0.2818,-0.0643,-0.0447,-0.0043,23.2134,5.9275,-37.6343,77.5112,36.4932
270,2,walking,0.6243,9.515,0.2504,0.1491,0.0646,0.218,17.9308,7.0253,-39.7406,94.6814,36.9982
271,2,cycling,0.0893,9.3109,0.1849,0.3254,0.2407,0.1343,20.7612,6.0336,-38.3781,125.4556,37.0844
272,2,cycling,0.7156,9.2712,0.2021,0.3372,0.1171,0.1332,19.6846,5.8332,-42.2503,128.5561,37.086
273,2,standing,0.7692,9.8655,-0.233,-0.0534,-0.0252,0.0309,20.938,4.1235,-41.9125,79.839,36.3317
274,2,cycling,0.6645,8.9166,0.2943,0.2896,0.1133,0.1914,19.0361,5.8575,-41.6037,116.4321,37.4677
275,2,cycling,0.3717,9.3184,0.0875,0.3059,0.2374,0.1774,17.6788,4.388,-41.2015,121.3251,37.339
276,2,standing,0.3857,9.9104,-0.1448,0.0211,-0.012,-0.0046,20.7915,3.2614,-42.5164,76.2544,36.7932
277,2,walking,-0.0027,9.2744,0.2028,0.1582,0.0472,0.0877,22.4557,6.3853,-39.5291,78.607,36.5259
278,2,sitting,-0.6041,9.8729,-0.2734,0.1296,-0.055,0.0133,19.4226,6.3077,-41.6779,70.6789,36.6824
279,2,running,0.8636,8.5612,0.8564,0.4549,0.382,0.3908,17.7246,6.4331,-41.0808,151.3729,37.6037
280,2,walking,0.6134,9.5851,0.0409,0.0512,0.163,0.1226,16.7025,2.392,-37.9174,87.5585,36.8098
281,2,standing,0.4454,9.7834,-0.2043,0.0857,0.0197,0.0394,17.7782,3.8238,-39.1104,85.6333,36.4302
282,2,cycling,0.8145,9.122,0.3437,0.2639,0.2349,0.1275,23.4785,4.406,-36.3571,122.4741,36.9462
283,2,lying,0.0871,0.3855,9.1761,-0.0168,-0.0177,0.0042,18.0382,6.2757,-40.5745,58.8255,36.591
284,2,cycling,0.6469,8.8772,0.3607,0.3149,0.2611,0.1023,21.5122,6.3941,-38.0584,116.9406,37.2119
285,2,sitting,0.1576,9.9441,0.3283,-0.0348,0.1242,-0.0134,20.2079,5.1662,-41.3942,61.2031,36.4618
286,2,sitting,0.1099,10.0089,-0.1624,0.0844,0.1386,0.0461,16.8368,3.5309,-42.0887,72.1883,36.7065
287,2,sitting,-0.054,9.1689,0.2939,0.0238,-0.0334,0.0507,19.3618,4.4607,-37.3032,65.9845,36.4016
288,2,sitting,0.1491,10.1009,-0.1914,0.0123,0.0936,-0.0269,20.0603,6.3035,-37.882,67.8623,36.3026
289,2,cycling,0.395,8.9865,1.1316,0.3049,0.2331,0.0907,19.6139,3.7828,-38.6667,119.2405,36.7087
290,2,lying,-0.0003,-0.6447,9.9279,-0.0472,-0.008,-0.0448,19.7345,4.5339,-41.9314,60.3178,36.5659
291,2,cycling,0.2242,9.0777,0.4158,0.2082,0.2952,0.1133,14.7726,6.4123,-39.5624,110.1944,37.0495
292,2,cycling,0.7442,9.3891,0.3175,0.3257,0.1748,0.0616,22.9562,5.9958,-42.8702,119.5495,36.8853
293,2,running,0.7052,9.2524,0.8338,0.3827,0.2568,0.3024,16.6961,4.2711,-42.2473,154.342,37.4388
294,2,standing,-0.0706,9.4843,-0.1643,0.0837,0.0317,0.0353,19.5463,6.8514,-38.4533,75.9033,36.6654
295,2,sitting,-0.1257,9.8735,-0.457,-0.0094,0.0044,-0.0251,18.8196,6.3548,-38.2868,76.8667,36.6242
296,2,lying,-0.1794,-0.4739,10.4307,0.1348,-0.0686,-0.0345,19.3187,3.2995,-40.115,64.612,36.188
297,2,lying,-0.106,0.5137,9.7012,0.058,-0.0563,-0.0485,24.2852,8.0963,-41.4074,60.5106,35.9394
298,2,sitting,0.1013,10.0187,-0.7335,0.0211,0.0923,0.0319,19.6283,10.744,-40.8097,63.2998,36.5037
299,2,sitting,-0.1481,10.108,-0.3948,0.0323,0.0595,-0.037,16.7288,4.7975,-35.4714,71.9713,36.4396
300,2,running,0.8923,8.7949,0.6407,0.4798,0.3199,0.4657,20.6702,5.9908,-38.6476,148.0947,37.8046
301,2,running,1.475,8.7572,0.3057,0.558,0.2761,0.3947,19.2576,4.5492,-40.6742,152.0754,37.6296
302,2,lying,-0.1243,-0.2226,10.0929,0.0178,0.0052,0.0071,22.7461,5.4458,-41.8007,58.194,36.1551
303,2,cycling,1.2517,9.4642,0.091,0.2687,0.1845,0.1588,15.4719,6.0413,-43.5783,120.0469,37.1918
304,2,walking,0.7215,9.5671,0.4801,0.064,0.0126,0.043,16.8839,4.7667,-39.318,94.3274,36.9142
305,2,running,0.7894,8.8968,0.4497,0.4984,0.2734,0.3701,19.923,3.6215,-39.0473,147.0182,37.3369
306,2,cycling,0.8874,9.5741,0.2914,0.349,0.1958,0.096,20.0955,1.2752,-35.5947,122.9043,37.2432
307,2,lying,0.4185,0.325,9.6906,0.0046,0.0072,-0.0284,17.5609,7.0429,-41.5613,59.0243,36.6806
308,2,walking,0.7168,9.0242,0.3845,0.158,0.0456,0.0396,21.1737,3.2642,-41.0904,86.9685,36.7043
309,2,walking,0.4021,9.5601,-0.3008,0.1003,0.0725,0.1317,17.8544,4.804,-40.2652,90.5518,37.0112
310,2,running,1.4356,9.0459,0.8089,0.5091,0.3095,0.3135,23.1263,8.4941,-42.0817,145.8479,37.7798
311,2,sitting,0.2506,9.9786,-0.016,0.0219,-0.0275,-0.0576,20.8881,3.1777,-40.8266,69.9401,36.2779
312,2,running,0.8344,8.8611,0.0566,0.5072,0.2664,0.4218,22.2178,4.5059,-40.3778,149.3382,37.483
313,2,lying,0.0826,-0.012,9.7779,-0.0407,0.118,-0.0847,21.3707,5.9315,-40.2973,58.2032,36.9159
314,2,running,1.3743,8.9459,1.2243,0.6031,0.295,0.4367,22.0873,5.9217,-38.5602,151.0004,37.5869
315,2,sitting,-0.1886,9.9954,0.1718,0.0573,0.0144,-0.0196,21.9371,4.5408,-39.8037,74.9476,36.3857
316,2,sitting,-0.1497,9.6799,-0.1,0.0464,0.0551,0.0445,20.7556,5.5669,-42.6785,59.948,36.3638
317,2,lying,0.132,-0.3957,9.6102,-0.0099,0.0167,-0.0219,20.97,4.4229,-39.6545,59.2784,36.408
318,2,cycling,0.8774,9.1669,0.7893,0.268,0.137,0.1676,22.8463,5.6709,-42.6226,121.8446,37.2571
319,2,sitting,0.2767,9.8996,0.0993,0.0246,0.0094,0.0307,19.524,3.7776,-38.0603,67.2768,36.5756
320,2,sitting,-0.1815,9.8158,-0.0234,0.0648,-0.0187,0.002,16.868,6.5413,-41.4097,76.4976,36.4636
321,2,standing,-0.3791,10.3251,-0.1001,-0.0771,0.0389,0.0654,18.0316,3.3456,-43.9488,68.8617,36.8464
322,2,running,1.3681,9.4802,1.2405,0.5064,0.3408,0.3274,22.3958,2.1801,-39.884,153.0622,37.3343
323,2,walking,-0.0779,9.2149,0.0411,0.1159,0.032,0.1421,21.4533,2.3909,-39.291,92.9009,36.6622
324,2,sitting,-0.417,10.0049,0.1992,0.0132,0.0621,-0.0484,19.4515,5.5996,-38.4319,82.1243,36.6233
325,2,lying,0.137,0.062,9.5318,-0.0505,-0.0318,-0.0532,26.3449,4.2732,-39.9275,63.4567,36.3963
326,2,lying,0.3202,0.5013,9.7339,-0.0736,-0.0796,-0.0868,20.5039,5.0062,-42.7828,59.5671,36.6697
327,2,cycling,0.7532,9.3019,0.2274,0.2793,0.2436,0.1664,21.8806,7.9981,-42.7645,123.8426,37.3463
328,2,walking,-0.4073,9.4299,-0.0219,0.0756,0.0468,0.0928,25.046,6.3551,-40.5393,79.8751,37.0863
329,2,sitting,-0.1881,9.8831,-0.1831,-0.0087,0.0308,-0.0557,20.4875,3.4122,-39.4052,57.4566,36.4525
330,2,standing,0.3925,10.5007,0.2031,0.0162,0.0446,-0.0443,15.9275,6.1208,-40.6176,80.1894,36.7812
331,2,lying,-0.0975,0.0131,10.2435,0.0804,-0.0904,0.0032,16.7907,5.9479,-37.7899,64.5083,36.2432
332,2,running,1.7044,9.3884,0.5098,0.4957,0.3144,0.4074,15.9656,7.0224,-39.2554,157.1855,37.34
333,2,standing,0.2532,9.3624,-0.3952,0.0185,0.0018,-0.0299,20.3039,3.1342,-43.449,69.205,36.5322
334,2,lying,-0.8157,-0.1039,9.7306,0.0406,0.0355,-0.0115,18.9186,5.3047,-37.8759,67.7083,36.3693
335,2,walking,0.1105,9.0058,0.0062,0.0592,0.1503,0.067,14.5489,6.9993,-37.9852,85.9719,36.7597
336,2,running,1.3635,8.7487,0.9219,0.4497,0.2512,0.4632,19.2683,6.5435,-39.5535,156.0583,37.2679
337,2,sitting,0.0304,9.8409,0.0667,0.0651,0.0334,0.0402,20.0539,4.4029,-36.5578,62.3871,36.2939
338,2,cycling,0.6134,9.0189,0.7349,0.2758,0.234,0.1338,21.0382,6.5146,-39.7647,116.2054,37.1057
339,2,lying,-0.0044,-0.2567,9.7451,0.1099,-0.0484,0.0601,21.045,6.764,-43.3313,58.4318,36.2333
340,2,lying,-0.3735,0.3566,9.5522,-0.1667,0.0616,0.0141,24.6656,4.2604,-42.4134,59.3004,36.3626
341,2,cycling,0.5288,9.4173,0.9974,0.3685,0.2603,0.265,18.3889,3.3721,-38.9345,117.4441,36.9879
342,2,cycling,0.4975,8.932,0.6103,0.1962,0.067,0.127,23.1043,5.4584,-39.5606,112.9811,37.4445
343,2,standing,0.3024,9.8567,0.4269,0.0687,0.027,0.055,21.9777,4.006,-42.7144,82.6655,36.6549
344,2,standing,-0.093,9.7084,0.0096,0.0028,0.0563,-0.0547,20.9348,7.4449,-41.4281,88.3026,36.6299
345,2,running,1.198,9.4114,1.2,0.566,0.248,0.4383,22.0434,4.6345,-42.4408,157.5325,37.5278
346,2,cycling,0.8965,9.8495,0.8227,0.2605,0.127,0.148,19.7948,6.8928,-42.8561,114.2444,37.2133
347,2,standing,0.426,9.6854,0.1982,0.027,0.037,0.0605,20.7728,5.4614,-37.1175,81.7636,36.5769
348,2,walking,0.2456,9.7458,0.4298,0.098,0.0213,0.0429,20.4015,2.0253,-38.3829,90.3426,36.7226
349,2,running,1.1715,8.8205,0.4802,0.5019,0.2305,0.4279,22.2564,9.6906,-40.0863,142.1865,37.6236
350,2,lying,0.0069,-0.0274,9.4631,-0.0309,-0.0167,-0.0948,21.0817,6.2088,-39.8972,68.044,36.261
351,2,walking,0.0916,9.5017,0.2143,0.2038,0.0449,0.0833,20.4957,7.5177,-39.1288,85.6079,36.8395
352,2,sitting,0.1139,9.9223,-0.2021,-0.0298,-0.0594,0.0462,17.7827,2.0258,-38.1738,70.572,36.5428
353,2,cycling,0.2556,9.3472,0.4002,0.2101,0.2286,0.131,20.3168,6.0284,-41.0346,117.3573,37.1912
354,2,cycling,1.0202,9.0208,0.3483,0.2745,0.2064,0.2431,22.5299,5.1656,-42.9905,114.0899,37.2044
355,2,standing,0.1627,9.4082,-0.0043,0.0179,-0.0068,0.0456,20.3485,6.9587,-40.1339,76.6094,36.6296
356,2,walking,0.6097,9.2622,-0.1677,0.1332,0.1021,0.0962,18.3504,7.7825,-40.2229,88.8336,36.852
357,2,lying,0.1041,0.0285,9.2349,0.1373,-0.0846,0.0524,18.0057,2.9331,-37.2346,56.7351,36.6898
358,2,running,1.256,9.0222,0.8312,0.5449,0.3211,0.4009,22.1454,2.5839,-41.673,150.0948,37.6156
359,2,standing,0.3327,9.6458,0.2837,0.0405,-0.053,0.0536,18.0536,2.5393,-40.1067,73.5059,36.3449
360,2,standing,0.0653,9.9471,-0.2303,-0.0352,0.1046,-0.0215,22.583,5.4174,-39.891,78.3382,36.4872
361,2,cycling,0.1437,9.372,1.0825,0.3465,0.1927,0.1362,20.8779,4.7446,-41.883,125.2031,36.9865
362,2,running,0.8889,8.7729,0.8876,0.5706,0.3459,0.3669,22.8021,5.4939,-40.5914,148.6774,37.3441
363,2,sitting,-0.1321,9.9995,-0.5405,-0.0159,0.0487,-0.0688,22.6456,6.2878,-42.0133,67.9359,36.5655
364,2,lying,0.1754,-0.2074,9.9513,0.0496,-0.0169,-0.0089,23.4762,6.0925,-36.7099,60.2548,36.2609
365,2,cycling,0.5626,9.1759,0.8626,0.2752,0.3101,0.1407,19.6498,5.4284,-40.4197,121.2748,37.3477
366,2,walking,0.463,9.6445,-0.2303,0.0914,0.0014,0.1664,19.399,5.6178,-38.8928,88.055,36.9751
367,2,cycling,0.233,9.4117,0.038,0.2987,0.2298,0.1589,18.0767,6.0373,-43.7456,119.0226,37.4268
368,2,walking,0.4824,9.5054,-0.6102,0.0739,0.0869,0.1072,22.3814,6.0078,-39.3085,81.8447,36.932
369,2,cycling,0.5997,9.1201,0.2095,0.214,0.1008,0.1315,17.0115,6.77,-40.6564,115.7425,37.2902
370,2,sitting,0.0978,10.0371,0.1938,-0.0537,-0.0139,0.0171,22.1937,6.1463,-41.9279,76.0469,36.4633
371,2,sitting,0.1999,9.6594,0.1351,-0.0449,0.1044,0.0572,22.82,3.6406,-39.5323,69.0142,36.4082
372,2,sitting,0.0888,10.119,-0.1567,-0.0225,-0.0048,-0.0399,21.7138,3.9169,-40.5846,75.3537,36.1975
373,2,walking,0.5264,9.7292,0.5637,0.1291,0.0478,0.0353,18.9224,5.4825,-40.783,92.2733,37.0924
374,2,running,1.4652,8.8831,0.5424,0.5115,0.3293,0.4371,23.4145,4.3788,-41.8946,161.0644,37.6155
375,2,sitting,-0.2833,10.0566,-0.4524,0.0,-0.0324,0.0025,19.3635,4.6706,-40.541,70.204,36.4002
376,2,sitting,-0.335,9.5981,0.3068,-0.0723,-0.0661,-0.0277,17.4631,5.6432,-38.5386,70.5048,36.4091
377,2,standing,-0.243,9.9791,-0.0825,0.0209,0.0087,-0.0493,22.1341,0.7457,-37.9818,72.9783,36.6191
378,2,sitting,-0.0832,9.9281,-0.0482,0.018,-0.0211,0.0437,20.5482,8.4164,-39.2974,69.4604,36.1956
379,2,walking,0.5022,8.985,0.0232,0.1012,0.0931,0.1078,22.4419,3.985,-39.5553,86.435,36.5957
380,2,standing,-0.2997,9.4236,-0.1912,0.0773,0.1192,0.1049,18.0646,6.4046,-39.7451,76.396,36.4934
381,2,walking,0.7102,9.4962,-0.3405,0.0962,0.0734,0.0712,21.4744,4.6609,-39.4309,86.4429,36.76
382,2,cycling,0.23,8.963,1.1137,0.3133,0.1893,0.215,22.3388,5.6498,-37.1338,126.1415,36.9665
383,2,lying,-0.0229,-0.0699,10.0023,-0.0615,-0.0269,-0.0178,19.1759,2.8771,-40.7368,61.8551,36.3757
384,2,lying,0.332,0.2304,9.5788,0.0412,0.0253,-0.0002,21.6543,4.8822,-41.7823,55.7652,36.3373
385,2,sitting,-0.4237,9.8756,0.0475,0.0082,0.0269,-0.0424,18.8725,4.4605,-40.658,76.2124,36.439
386,2,running,1.4027,8.6079,0.8992,0.4831,0.2846,0.4194,18.027,4.4955,-40.7014,147.0656,37.4411
387,2,walking,0.6443,9.7509,0.1808,0.1648,-0.0374,0.0826,21.1775,4.3785,-38.1976,93.5623,36.776
388,2,standing,-0.4094,9.3999,-0.2242,0.0036,-0.0185,-0.0077,24.5565,5.7412,-39.8107,75.893,36.4773
389,2,walking,1.0332,9.9649,0.4286,0.1261,0.0632,0.0895,18.3923,2.3276,-41.2279,90.043,36.9621
390,2,cycling,0.9666,9.4335,0.7118,0.3568,0.1685,0.0361,19.3684,3.994,-42.855,121.7388,36.913
391,2,walking,-0.0325,9.2897,0.2005,0.077,0.0169,0.1557,19.8211,7.0889,-43.1838,99.8237,36.6131
392,2,running,1.4982,9.4184,0.9331,0.5387,0.3183,0.3769,21.1845,4.1004,-42.7663,157.8418,37.3903
393,2,cycling,-0.1101,9.1222,0.4238,0.3175,0.2818,0.1474,23.8042,1.0838,-40.5464,122.321,37.4459
394,2,lying,-0.6781,0.1448,9.5742,-0.018,-0.1152,0.0262,17.0357,2.351,-42.2274,62.3765,36.4579
395,2,lying,0.1731,-0.2854,10.1818,0.067,0.031,-0.0005,21.2804,5.1671,-39.2044,62.0499,36.4551
396,2,lying,0.0414,-0.0846,9.6798,0.0278,0.0188,0.0011,23.0309,7.3311,-38.9409,57.7285,36.2971
397,2,sitting,-0.5024,9.8375,-0.0814,0.0386,-0.0278,0.0083,18.6101,8.1721,-41.6985,71.0786,36.2695
398,2,sitting,0.0015,9.628,0.0651,0.0593,-0.0063,0.0168,22.4206,2.7597,-38.9331,69.8547,36.4975
399,2,standing,-0.2996,10.1169,0.5254,0.0323,-0.0229,0.0664,18.0838,6.2373,-39.5045,79.4934,36.3474
400,2,standing,-0.7791,9.5744,-0.008,-0.0328,0.0116,0.0116,18.2885,8.4626,-39.3491,69.3457,36.7597
401,2,sitting,0.2982,9.8328,-0.0495,-0.0001,0.0193,0.0395,18.7742,5.5348,-42.3754,69.5298,36.5397
402,2,running,1.2276,8.6481,0.6355,0.4793,0.2956,0.3441,21.3506,6.0527,-39.5966,154.9102,37.8087
403,2,cycling,0.6812,8.9869,0.3469,0.3456,0.1551,0.1383,21.2892,3.4242,-37.707,118.2781,37.2082
404,2,sitting,0.2244,10.2268,-0.1308,-0.0632,0.0147,-0.0416,20.8632,7.7526,-38.2616,76.8691,36.3881
405,2,walking,0.1296,9.5515,0.2858,0.1243,0.0644,0.0145,20.2092,4.2039,-41.9315,93.3479,37.0415
406,2,lying,0.199,0.0738,9.7247,-0.0074,0.0419,-0.0412,19.0555,5.1573,-39.6913,67.4185,36.3962
407,2,sitting,0.1342,9.9546,0.4698,-0.0393,0.0223,-0.0439,17.3658,7.9443,-40.495,58.3857,36.5401
408,2,sitting,0.1144,10.0175,0.0218,-0.0173,0.02,0.016,23.1055,3.0007,-39.5719,71.1338,36.466
409,2,sitting,0.0833,10.0741,0.2069,0.0775,-0.0547,-0.0408,18.9127,10.4707,-39.2446,67.2576,36.567
410,2,lying,0.156,0.3891,9.9166,0.0622,0.0958,-0.144,21.1541,5.9267,-42.7759,64.3098,36.0396
411,2,cycling,0.373,9.5753,0.6542,0.2787,0.137,0.1812,20.2089,4.4194,-40.8198,109.2535,37.0496
412,2,sitting,0.0386,9.3091,0.1685,0.0092,-0.0481,0.0497,21.6371,5.0522,-38.9039,66.8852,36.6632
413,2,standing,-0.4276,10.1934,0.3007,-0.0563,0.0254,0.1093,20.7949,6.7924,-41.0594,72.9233,36.1835
414,2,cycling,1.0504,9.4515,0.1905,0.3416,0.1803,0.1279,21.2431,4.8958,-43.9156,122.9637,36.9508
415,2,lying,0.388,-0.1275,9.4328,-0.0224,0.0495,0.0196,22.8216,3.4087,-42.6575,63.3465,36.3419
416,2,sitting,0.1476,10.3924,0.2472,0.0109,-0.0499,-0.0152,20.8433,5.2551,-40.3169,72.6357,36.6409
417,2,walking,0.4616,9.0815,-0.2497,0.0882,0.053,0.0633,22.0846,0.5052,-41.7223,85.3781,36.9861
418,2,cycling,0.8214,9.0033,-0.0327,0.3158,0.167,0.127,20.1359,4.1461,-38.2787,116.9299,37.2786
419,2,standing,0.1132,9.7316,-0.1819,0.095,-0.0012,0.0345,19.1546,5.1752,-40.372,79.3673,36.2722
420,2,sitting,-0.1673,9.7233,0.1708,-0.0083,0.0026,-0.008,22.4319,2.9835,-42.9475,64.3913,36.3309
421,2,lying,0.1868,0.0435,9.923,0.0011,0.0143,-0.0361,19.6043,6.1064,-37.9219,62.4066,36.324
422,2,walking,0.7577,9.4196,-0.069,0.0512,0.0095,0.1034,17.8402,4.4463,-37.877,89.1086,37.0483
423,2,lying,-0.0703,0.113,10.1559,0.0257,0.0171,0.0614,18.6837,6.2733,-38.5867,66.5468,36.3791
424,2,cycling,0.482,9.7649,0.1363,0.2248,0.2155,0.1318,17.4986,2.9503,-39.2902,125.8643,37.1651
425,2,cycling,0.4474,9.5707,0.0187,0.2366,0.3813,0.1531,19.0446,3.1614,-38.7467,119.9495,37.241
426,2,running,1.4701,8.9577,0.4823,0.5161,0.3113,0.3788,19.7201,4.1635,-42.6647,138.4344,37.4028
427,2,lying,-0.4481,0.1806,9.7488,-0.1316,0.0196,-0.0001,22.3127,4.3885,-37.6844,62.6233,36.4689
428,2,lying,0.0146,-0.1062,9.9237,-0.1034,-0.0823,-0.0008,20.6819,5.0919,-38.4063,56.7572,36.4491
429,2,running,1.438,9.3552,0.0972,0.5407,0.2313,0.3751,18.5705,2.2095,-39.634,147.0336,37.7575
430,2,walking,0.2028,9.2952,0.0944,0.0955,0.1314,0.108,20.6983,6.1417,-41.8201,87.8827,37.1571
431,2,lying,0.745,-0.2529,9.5881,-0.0117,-0.0454,0.0314,23.7902,3.2748,-45.7858,59.4561,36.3919
432,2,running,0.4528,8.7942,0.392,0.4948,0.312,0.3812,23.7346,3.6426,-40.64,144.1163,37.7599
433,2,standing,0.4561,9.6345,0.4092,0.0026,-0.0102,-0.0186,20.017,-0.0217,-40.2409,77.0008,36.8107
434,2,cycling,0.3748,9.2983,0.5237,0.2568,0.2577,0.1418,19.7746,3.6102,-42.6331,119.2224,37.4406
435,2,lying,-0.302,-0.4218,10.1987,-0.0231,0.0341,0.0228,20.072,0.4155,-40.2805,55.7115,36.3916
436,2,standing,0.0853,9.726,0.1083,0.0633,0.0188,0.009,20.6267,5.4057,-41.3485,74.7389,36.5375
