sample_id,client_id,activity,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heart_rate,temperature
218,1,running,0.5399,9.3362,0.5721,0.4963,0.3308,0.3846,21.6815,4.5353,-39.4153,147.9167,37.3537
219,1,cycling,0.6699,9.2438,0.3994,0.3989,0.2087,0.1132,23.7,2.119,-41.88,127.1009,37.4913
220,1,sitting,0.1314,9.8842,-0.0946,0.0037,0.047,0.0087,21.008,4.1459,-42.1138,69.0348,36.3465
221,1,lying,-0.4317,0.1787,10.1519,-0.0136,0.0112,-0.0218,20.9828,4.9395,-42.0582,52.6467,36.5871
222,1,lying,-0.0991,-0.3125,9.9815,-0.024,0.0681,0.0241,18.631,9.985,-40.6195,59.7831,36.2032
223,1,running,1.7821,8.7767,1.2771,0.4839,0.25,0.3425,23.5796,0.732,-37.5734,152.6837,37.4632
224,1,walking,0.0033,8.8929,-0.0154,0.1479,0.0709,0.106,19.904,5.4055,-40.3406,85.1122,36.98
225,1,running,0.741,8.9155,0.299,0.4794,0.2906,0.3953,18.668,8.6375,-39.9503,141.5786,37.7863
226,1,cycling,0.8138,9.5815,0.5854,0.2736,0.2243,0.1387,19.9176,3.5591,-42.9851,127.3271,37.107
227,1,walking,0.1767,9.2665,-0.373,0.1953,0.0002,0.1628,23.0977,7.3281,-38.1037,80.2483,36.9173
228,1,standing,-0.0148,10.157,-0.1178,0.0722,0.025,0.0138,19.3096,6.9109,-43.0371,77.6892,36.4678
229,1,cycling,0.5326,9.4246,0.2336,0.2925,0.1575,0.1454,20.1809,2.2146,-37.5013,130.9922,37.4106
230,1,lying,-0.5651,0.1723,9.7531,-0.0304,-0.0088,0.0714,17.1697,5.8747,-40.0715,64.7267,36.4897
231,1,standing,0.0,10.024,0.3138,-0.0097,0.0365,0.0337,18.451,7.2516,-41.2349,79.4516,36.6145
232,1,running,1.974,8.7771,0.9266,0.499,0.2767,0.4022,22.1733,3.8081,-41.2327,144.6771,37.3946
233,1,walking,0.792,9.6491,0.52,0.0612,0.0154,0.1194,20.6426,7.3892,-41.2556,88.7916,36.5358
234,1,sitting,0.7004,9.4098,-0.1138,-0.0534,0.0434,0.0142,19.787,5.4727,-40.0001,72.458,36.6772
235,1,cycling,0.6334,9.2347,0.8487,0.3593,0.1466,0.1365,23.8636,3.7931,-38.0865,128.7186,37.2886
236,1,lying,-0.1594,0.4409,10.099,-0.0149,-0.004,-0.0039,18.6172,8.1556,-39.5224,57.9603,36.2467
237,1,cycling,0.3691,8.9062,0.3971,0.3849,0.1409,0.0884,16.92,5.789,-39.1683,115.2818,36.6762
238,1,lying,-0.0367,0.0638,9.5238,-0.0234,-0.0489,0.0439,19.9617,2.8939,-41.1122,62.0873,36.0202
239,1,walking,0.5069,8.9616,0.6908,0.0302,0.042,0.1166,22.5359,5.1265,-40.4865,91.3996,36.7395
240,1,walking,-0.332,9.4369,-0.0571,0.0668,0.0843,0.1046,18.9912,6.7602,-41.3259,90.4413,36.6862
241,1,sitting,-0.1061,9.4417,-0.0511,-0.0323,0.0752,-0.0176,18.0657,4.593,-39.168,68.2645,36.9032
242,1,lying,-0.1448,-0.076,9.7197,-0.0169,-0.0026,-0.0502,17.676,7.0857,-34.8732,62.1861,36.441
243,1,walking,0.3156,9.2269,0.293,0.1244,-0.0219,0.1758,20.1612,5.274,-44.7761,90.1471,36.8113
244,1,sitting,0.0236,9.4399,-0.0622,-0.018,-0.0615,-0.0129,20.3938,9.9521,-41.9082,76.8427,36.5641
245,1,standing,0.0485,9.6281,0.0646,0.0362,-0.0301,0.0236,21.2209,5.0441,-40.0437,72.2616,36.2618
246,1,lying,0.0274,0.7146,9.7972,-0.0073,0.0097,0.0034,18.5495,2.0736,-38.0994,46.4983,36.3312
247,1,standing,-0.3505,9.697,0.3202,-0.0604,0.0298,0.0322,21.114,-1.0922,-39.9516,68.7385,36.3418
248,1,standing,-0.0152,9.5207,-0.5117,0.0586,0.1216,-0.1021,21.4117,4.2012,-37.1836,65.0314,36.5268
249,1,standing,-0.4281,10.1683,-0.5223,0.0696,-0.0521,-0.0131,22.3854,3.2787,-39.8243,74.4881,36.7278
250,1,walking,0.602,9.6743,0.3047,0.1059,0.1298,0.1469,21.3939,3.8219,-36.6284,88.6856,37.0621
251,1,standing,0.5822,9.4915,0.0546,0.0382,0.0147,0.0421,23.1286,8.8084,-41.1471,81.0428,36.4627
252,1,walking,0.5356,9.9946,0.2002,0.1035,0.0616,0.049,24.7477,2.7625,-40.2681,84.9678,36.4849
253,1,lying,-0.2036,0.0932,9.8008,-0.0242,-0.1252,0.0593,19.6103,10.8221,-40.5143,59.9493,36.3437
254,1,sitting,-0.1957,10.0548,-0.4468,0.0938,-0.0843,0.0145,16.5304,1.3198,-39.1212,71.4388,36.7049
255,1,walking,0.0643,9.4,0.2812,0.0495,0.1398,0.1324,22.3047,4.4155,-40.1313,89.9229,36.871
256,1,cycling,-0.2112,9.4214,-0.2175,0.2187,0.2238,0.177,24.2749,6.92,-39.9895,121.882,37.2426
257,1,running,1.4598,9.0269,0.8571,0.5008,0.3334,0.4953,17.0469,7.6654,-41.6388,146.3544,37.5101
258,1,running,0.9874,8.6905,1.0455,0.4938,0.1962,0.5503,19.5628,2.5904,-39.9499,153.6331,37.3331
259,1,sitting,-0.089,9.7117,-0.1532,0.01,0.0954,-0.0449,18.7452,5.2881,-41.9821,61.0355,36.5528
260,1,lying,0.4259,-0.3242,9.8263,-0.0191,-0.0696,-0.0064,22.0349,4.326,-39.7611,53.3607,36.5965
261,1,lying,-0.342,0.4482,10.0338,0.0734,0.0431,-0.0038,19.6898,3.6897,-40.4559,71.707,36.2809
262,1,sitting,0.3712,10.0424,0.3917,-0.0734,0.0616,-0.0203,19.8681,4.5992,-42.7133,69.8244,36.5535
263,1,lying,0.1093,0.2173,10.0511,-0.0304,0.0255,0.0203,18.4008,6.0315,-38.895,58.8116,36.226
264,1,running,1.6165,9.1615,0.5372,0.4793,0.3641,0.421,16.9898,4.7042,-41.9787,165.8238,37.5497
265,1,running,1.1772,9.3701,0.8079,0.5593,0.3621,0.3779,21.7462,5.6158,-39.1404,161.2884,37.3039
266,1,lying,-0.1538,0.0017,9.7129,0.0112,0.0128,-0.0941,17.7153,4.7292,-43.8064,56.935,36.5564
267,1,lying,0.3761,-0.2799,9.4071,0.0111,0.0264,-0.019,21.3675,8.5056,-40.4935,66.37,36.7032
268,1,walking,0.1202,9.6846,0.5497,0.0247,0.0877,0.0595,18.3158,5.1766,-40.4141,87.867,36.9842
269,1,sitting,0.4887,9.3517,-0.0937,-0.03,-0.0067,-0.0287,19.3753,5.8253,-42.3493,73.2336,36.6737
270,1,standing,-0.1279,9.7796,-0.2245,0.0466,0.0509,0.0158,20.7569,9.1424,-36.6854,74.2637,36.7906
271,1,sitting,0.1619,9.6196,-0.4484,-0.0452,-0.028,-0.0148,22.4352,4.135,-40.7928,70.2456,36.8391
272,1,walking,0.1568,9.6543,-0.0803,0.0384,0.0778,0.121,20.0464,3.8849,-38.7976,94.2675,36.9066
273,1,running,1.1322,9.3596,0.5784,0.5429,0.3187,0.3535,26.9253,8.0003,-38.3143,157.1955,37.0805
274,1,standing,0.2559,9.3144,0.1893,0.0582,-0.0155,0.004,19.3787,7.911,-43.8511,68.7677,36.4607
275,1,walking,-0.279,9.7697,0.0221,0.1052,0.0651,0.0693,24.1229,4.3717,-41.5368,92.7931,36.5564
276,1,cycling,0.2626,8.7482,0.0025,0.3711,0.1732,0.1576,17.8283,4.9979,-40.1569,123.041,37.3541
277,1,running,1.2643,8.4903,0.9254,0.5252,0.3362,0.4256,20.1482,5.3228,-38.6196,154.3526,37.6916
278,1,walking,-0.3085,9.4237,0.3063,0.1084,0.0815,0.0863,17.5427,5.6453,-38.3239,98.3024,37.0287
279,1,walking,0.0113,9.7342,0.0207,0.1508,0.059,0.1388,18.9355,5.7114,-42.4499,88.0322,36.5371
280,1,cycling,1.0309,9.1976,0.1299,0.3012,0.2387,0.1427,19.2811,4.9333,-36.0598,114.2693,37.2889
281,1,cycling,0.2259,9.0782,0.29,0.2671,0.222,0.0608,22.4673,10.267,-43.1658,120.7057,36.92
282,1,standing,0.3134,9.9284,-0.0786,0.0098,0.0165,0.0025,21.4614,3.8569,-43.5139,77.9071,36.4277
283,1,cycling,1.0288,9.0118,0.0819,0.3207,0.1557,0.2261,16.247,4.2686,-43.6558,114.7655,37.253
284,1,cycling,0.8177,9.3347,0.2196,0.3035,0.2188,0.1825,18.9917,4.5762,-39.144,114.1236,36.8471
285,1,walking,-0.0021,9.6176,0.5128,0.1277,0.1055,0.0389,19.5741,4.105,-40.6133,88.6612,36.5502
286,1,cycling,0.5651,9.3908,0.6823,0.2216,0.1258,0.023,19.6244,7.3892,-37.733,130.4538,37.5806
287,1,lying,0.1953,-0.2921,9.2154,0.0159,-0.0438,-0.0144,19.799,6.0602,-42.6143,57.6375,36.3935
288,1,walking,-0.0994,9.459,0.277,0.2017,0.0335,0.0919,20.4951,5.7184,-42.2956,94.5142,37.0038
289,1,lying,0.0228,-0.0174,10.0974,-0.0371,-0.0243,0.0977,21.4613,8.1166,-42.9569,66.0496,36.652
290,1,lying,0.0203,-0.2271,10.1183,-0.0008,-0.0104,-0.0149,23.0615,5.9523,-40.1439,56.6961,36.6833
291,1,cycling,0.3386,9.3715,-0.1462,0.3103,0.2102,0.1547,20.2901,5.9971,-41.4304,124.6921,36.9215
292,1,walking,0.219,9.9616,0.4323,0.018,0.0225,0.0662,22.2208,4.2247,-40.279,88.7204,36.6041
293,1,sitting,-0.0236,10.0599,-0.1125,0.111,-0.0134,-0.0652,18.125,4.9847,-38.5515,72.9671,36.3968
294,1,lying,0.3114,-0.1306,9.6699,0.0263,-0.0047,0.0311,18.2085,9.1537,-40.9441,52.5146,36.5241
295,1,running,0.9028,8.7242,0.9301,0.5558,0.311,0.3861,23.302,3.5058,-39.8252,158.3356,37.3512
296,1,sitting,-0.2573,9.7451,-0.3014,-0.0529,0.0174,0.0396,20.2578,3.0357,-41.1365,79.7326,36.5683
297,1,sitting,-0.3286,10.4408,-0.3836,0.0351,0.0043,-0.0177,16.8956,5.5869,-40.0056,66.5125,36.7268
298,1,sitting,-0.281,9.8929,0.3881,-0.0188,0.0498,-0.0384,23.2139,6.174,-40.9078,71.6907,36.5217
299,1,sitting,0.0943,9.29,-0.1088,0.0105,0.0367,0.0665,20.5908,1.277,-43.4675,64.803,36.6214
300,1,walking,0.5063,9.0466,-0.3863,0.1519,0.07,0.0371,22.1862,3.1216,-42.4436,93.9059,36.9375
301,1,cycling,0.6297,9.5565,0.6709,0.2679,0.1825,0.2132,22.4197,4.1329,-42.6461,118.7006,36.748
302,1,cycling,0.6742,8.965,0.6084,0.3217,0.1721,0.1954,19.9238,5.1412,-36.1996,125.0102,36.9837
303,1,lying,-0.0402,-0.3208,9.6746,-0.0027,-0.0284,-0.0514,20.7587,8.5632,-42.9034,59.2461,36.3532
304,1,standing,0.4105,10.3191,-0.2389,-0.0356,-0.0249,0.0377,24.198,5.0526,-40.9691,78.1491,36.6047
305,1,lying,0.0471,-0.3363,9.6403,-0.0179,0.0698,-0.0447,17.9281,4.3643,-39.1993,55.9185,36.591
306,1,sitting,0.1162,9.5999,-0.4473,0.0726,0.0076,0.0166,22.5669,2.0287,-38.2276,66.5155,36.7477
307,1,running,1.6055,8.9262,1.0508,0.5475,0.2827,0.4599,18.7137,2.6709,-42.7752,150.5065,37.5968
308,1,running,0.6733,8.8199,0.7988,0.5274,0.3253,0.4535,20.0372,7.0178,-40.2111,151.3203,37.5625
309,1,standing,0.2181,9.6466,0.0389,-0.0398,-0.002,-0.0314,20.6536,2.7346,-39.1408,82.1522,36.3586
310,1,running,1.3522,9.2307,0.7004,0.4766,0.3114,0.4132,20.8364,5.336,-41.2925,148.9635,38.0002
311,1,lying,-0.1359,0.129,9.7175,0.0497,0.0456,0.0329,22.0186,3.1084,-40.9045,68.996,36.4512
312,1,running,1.0049,9.1241,1.088,0.5667,0.2271,0.407,20.8751,5.9724,-38.7207,149.1288,37.3988
313,1,running,1.3997,8.6469,0.7418,0.5445,0.3504,0.3962,20.209,4.0552,-40.9648,151.2712,37.538
314,1,walking,0.1296,9.2571,-0.4162,0.1185,-0.0989,0.0255,19.0688,6.392,-41.4437,88.3256,36.7389
315,1,walking,0.1016,10.0708,0.6071,0.1279,-0.0723,0.0973,21.0025,3.6202,-37.1505,84.8083,37.0278
316,1,cycling,0.6085,9.134,0.5894,0.2678,0.2361,0.1892,19.664,4.3417,-41.3203,124.8029,37.4402
317,1,walking,0.4541,10.446,0.294,0.1158,0.0792,0.1886,20.8686,3.5694,-38.9706,88.6115,37.4215
318,1,cycling,0.8444,9.1466,0.1165,0.2811,0.1544,0.1839,17.5278,7.7859,-42.6909,124.4304,37.7018
319,1,sitting,-0.5082,9.942,-0.7535,-0.0045,0.0264,0.0109,16.2903,6.0815,-38.2845,70.7499,36.5629
320,1,cycling,0.9712,8.8099,-0.459,0.3653,0.2589,0.1526,21.6052,5.6712,-40.1073,120.7581,37.3051
321,1,walking,0.1034,8.898,0.413,0.1149,0.0953,0.0584,22.1561,9.2835,-39.7829,90.2335,36.7589
322,1,walking,0.6808,9.1069,-0.2647,0.1232,0.0934,0.095,21.5494,6.4967,-40.1999,93.6609,36.5353
323,1,cycling,0.4198,8.8008,0.694,0.2482,0.1392,0.1522,20.1556,3.1005,-40.9333,118.1629,37.1854
324,1,walking,0.1557,9.5843,0.1134,0.113,-0.0294,0.1755,21.1774,8.2487,-41.2112,88.7395,36.7691
325,1,lying,-0.2868,-0.2723,10.261,0.0411,-0.0578,-0.0755,18.2187,6.2734,-40.6582,59.2551,36.3281
326,1,cycling,0.2758,9.6746,0.8157,0.3253,0.2297,0.1367,19.1364,7.376,-38.5246,120.99,37.3301
327,1,lying,-0.3212,0.2966,9.9371,0.0296,-0.0542,-0.1231,18.6137,3.665,-44.1867,58.1519,36.5032
328,1,running,1.3387,8.8984,1.2696,0.5005,0.2192,0.4232,21.3479,7.0504,-37.7253,154.7361,37.827
329,1,lying,-0.0732,0.0665,10.0639,0.0103,0.0211,0.0168,22.1801,4.1441,-37.0555,61.5327,36.1372
330,1,running,1.0898,8.734,0.4562,0.3976,0.2784,0.5013,20.3675,2.0187,-43.4202,147.8765,37.4474
331,1,cycling,0.5894,9.088,-0.2903,0.4074,0.2799,0.1658,20.7023,4.5939,-39.3137,121.8442,37.0912
332,1,cycling,0.2933,9.4888,-0.0117,0.2925,0.2098,0.1455,18.8974,5.9722,-40.5088,111.4356,37.1136
333,1,lying,0.1134,-0.2412,10.0677,-0.0159,-0.032,-0.0124,20.6668,4.5372,-41.379,65.5023,36.4116
334,1,walking,-0.1916,9.7051,0.0094,0.1006,0.0964,0.0431,21.7765,8.2337,-38.7516,94.5875,36.5111
335,1,running,1.2837,8.7172,0.5821,0.4776,0.3373,0.4283,21.0353,5.6073,-40.4834,154.8913,37.3998
336,1,running,1.5562,8.8516,0.9918,0.5278,0.3241,0.411,15.8885,0.8647,-39.5038,144.3993,37.3083
337,1,standing,0.2258,10.1224,0.1334,0.0456,-0.0326,-0.0376,18.2872,5.0636,-42.635,68.4345,36.5986
338,1,walking,0.1955,9.4767,0.2922,0.1177,-0.0554,0.1226,20.2115,4.7522,-39.3215,89.6766,36.7779
339,1,sitting,0.3489,9.5396,0.0086,0.031,-0.059,-0.0106,22.383,5.3459,-43.0174,65.8484,36.8599
340,1,standing,-0.2366,9.6336,-0.093,0.0563,-0.0316,0.0197,18.9174,4.5124,-40.6617,76.6586,36.7473
341,1,sitting,-0.0736,9.506,0.2139,-0.0895,-0.0036,-0.0388,22.4031,4.1773,-38.4387,73.3323,36.586
342,1,lying,-0.0932,-0.0019,9.6707,-0.0321,-0.0178,0.073,20.2168,4.4405,-40.358,62.5449,36.5188
343,1,sitting,-0.5369,9.7865,-0.0385,0.0446,0.0315,0.0415,21.28,5.201,-39.4997,72.0984,36.3186
344,1,standing,-0.1091,10.1575,-0.3967,-0.0052,-0.0107,0.0091,19.4596,6.3144,-37.3419,71.2556,36.7682
345,1,walking,0.2463,9.8267,-0.1313,0.1362,0.1093,0.0484,19.7632,4.6712,-38.2954,105.616,36.5807
346,1,running,0.7223,8.4109,0.8763,0.4912,0.28,0.4352,19.9226,6.2076,-43.647,149.6301,37.5028
347,1,sitting,0.52,9.5263,0.1264,-0.0241,-0.0584,-0.014,21.9565,2.8832,-42.5688,58.8484,36.5369
348,1,cycling,0.0324,9.0142,0.272,0.2353,0.1206,0.2095,20.3241,6.3168,-38.4235,115.2882,37.3909
349,1,cycling,0.5398,8.8646,0.1004,0.3468,0.2037,0.1873,19.0109,5.1757,-36.7611,129.237,36.9242
350,1,lying,0.3695,0.0103,9.5544,0.0454,-0.026,-0.0585,19.0902,4.5107,-39.4333,69.704,36.5076
351,1,standing,-0.2116,8.9886,-0.2934,-0.0015,-0.0239,0.1409,21.5084,4.3008,-42.9018,70.4184,36.4339
352,1,running,1.268,9.2537,0.8696,0.528,0.2677,0.463,21.6461,3.7101,-38.1085,150.9634,37.8403
353,1,lying,0.7022,-0.2741,10.4672,0.0114,0.0362,-0.004,19.8525,4.1372,-42.1103,61.9294,36.6227
354,1,running,1.6894,8.9781,1.1053,0.5123,0.3057,0.4524,20.9509,4.2542,-38.7688,153.3109,37.3105
355,1,sitting,-0.2175,9.8932,0.3205,0.0096,0.0377,0.001,19.1872,1.4289,-36.6463,73.1497,36.5835
356,1,running,1.5881,9.1163,0.6151,0.5629,0.338,0.4546,19.6785,7.257,-38.6278,144.4977,37.7112
357,1,cycling,0.1454,9.1908,0.0052,0.3778,0.1522,0.1998,17.161,3.8574,-42.9522,118.458,37.2101
358,1,walking,0.0931,9.3742,0.4901,0.0966,0.0945,0.0875,17.0465,7.228,-37.2703,89.4182,36.8711
359,1,sitting,-0.0727,9.8201,0.0947,-0.0424,-0.0262,-0.062,18.8874,5.3092,-37.545,60.9422,36.5685
360,1,running,1.747,8.9045,0.7615,0.5093,0.2611,0.3496,20.1952,3.1727,-38.9335,132.7997,37.4043
361,1,standing,0.033,9.4632,0.2612,0.0082,0.0431,-0.0482,20.5399,2.1328,-38.914,85.8866,36.7244
362,1,lying,-0.5344,0.4915,10.0812,0.0829,0.0109,0.0463,20.8495,5.5377,-40.8443,58.2392,36.4418
363,1,sitting,-0.4395,10.056,0.1363,0.0299,-0.0195,0.0341,18.4492,5.6263,-37.0935,71.4629,36.4105
364,1,cycling,-0.0088,9.4602,0.2729,0.3487,0.2675,0.1341,22.184,8.683,-39.479,121.0594,37.1204
365,1,walking,0.4579,9.161,0.0614,0.03,0.0586,0.0485,21.7716,3.4397,-39.4897,87.6815,37.0873
366,1,running,1.6517,8.477,1.0243,0.4896,0.3025,0.4137,19.7846,6.589,-39.1311,145.2015,37.3115
367,1,standing,-0.0455,9.6453,0.2884,0.124,-0.0175,0.0073,23.4791,7.3825,-39.5841,77.5551,36.7267
368,1,lying,-0.1683,0.0575,9.5341,-0.0284,-0.0201,-0.0286,19.3299,9.7866,-43.6138,56.8791,36.7353
369,1,walking,-0.0845,9.537,0.6855,0.0367,0.0539,0.0982,20.4274,7.2072,-41.4288,85.2622,37.3955
370,1,cycling,0.5988,8.9292,0.4729,0.3449,0.1549,0.1872,20.0354,1.9936,-39.5588,122.7691,37.2704
371,1,cycling,0.4418,8.8908,-0.0295,0.2782,0.1611,0.1609,22.2634,2.6383,-41.9091,117.786,37.2828
372,1,lying,-0.2982,-0.1716,9.6569,0.0216,-0.0265,0.0216,21.398,3.6808,-42.6644,67.3913,36.5773
373,1,sitting,-0.5375,9.8681,-0.0132,-0.0359,-0.0672,-0.0468,18.037,3.8537,-39.694,73.7912,36.3999
374,1,lying,0.2239,-0.2051,10.178,-0.016,0.0524,0.026,23.881,3.8334,-41.0572,59.5354,36.425
375,1,running,1.1953,9.2823,1.0159,0.5101,0.2042,0.3588,19.4163,-0.6544,-41.5179,154.5696,37.61
376,1,cycling,0.4072,9.1622,0.7667,0.3322,0.2154,0.065,16.1903,6.9863,-40.5794,119.1495,36.9598
377,1,lying,-0.8555,0.1308,9.5074,0.0505,0.0768,-0.0608,19.8477,6.0195,-42.2727,62.609,36.3838
378,1,sitting,-0.1606,9.4897,0.1921,-0.0159,0.0402,-0.0701,21.3874,3.8162,-40.5526,65.155,36.2853
379,1,cycling,0.427,8.7796,-0.0039,0.1845,0.2179,0.121,18.915,7.6444,-40.016,125.7363,37.2334
380,1,running,0.7507,9.4005,0.893,0.4811,0.3074,0.3536,20.9574,8.7095,-37.6662,154.7944,37.6685
381,1,cycling,0.4983,8.494,-0.1203,0.3266,0.2587,0.1922,16.2473,4.0406,-39.5694,129.7387,37.0686
382,1,running,1.0457,9.4553,0.7618,0.5239,0.279,0.3334,18.3776,7.6987,-39.6351,148.5639,37.477
383,1,sitting,-0.3009,9.6059,0.0096,-0.0041,-0.0502,0.0139,22.4705,5.4483,-37.2547,67.3745,36.4358
384,1,walking,0.4937,9.728,-0.0714,0.1646,0.0706,0.0331,20.2008,10.0887,-43.2411,87.119,36.8583
385,1,running,1.003,8.389,1.0962,0.4526,0.2009,0.3756,21.4182,4.9073,-38.504,143.4692,37.7653
386,1,sitting,0.0644,9.2941,-0.6437,-0.0251,0.0537,-0.0905,14.0972,3.4818,-39.8831,66.9056,36.7402
387,1,sitting,-0.3108,9.9065,0.167,0.0847,0.0171,-0.016,18.4121,6.5187,-44.9538,69.149,36.5452
388,1,cycling,0.3394,9.7801,0.5598,0.3538,0.1926,0.1703,16.2466,3.0645,-37.9865,119.8104,36.9462
389,1,running,1.5402,8.8736,0.4733,0.5031,0.2819,0.3347,17.6896,10.4361,-39.0206,155.8472,37.5971
390,1,standing,-0.0391,9.805,0.0857,-0.0356,-0.0505,0.0126,21.4129,3.4106,-40.2278,68.8694,36.969
391,1,sitting,0.2058,9.2585,0.0447,0.0042,-0.0016,-0.0089,21.9065,4.8459,-40.921,68.8078,36.5521
392,1,cycling,0.8804,9.9212,0.3419,0.3282,0.2704,0.0913,19.1366,5.8802,-41.9477,122.2511,37.2139
393,1,cycling,0.67,9.999,0.1964,0.2833,0.2226,0.135,21.9291,1.6669,-38.8626,115.6527,37.2021
394,1,standing,-0.0662,9.0595,0.4523,0.02,-0.0207,-0.0835,23.2552,4.4949,-42.8266,69.9402,36.4669
395,1,running,1.3685,9.0418,0.7472,0.5369,0.2795,0.3863,20.0278,5.6943,-41.1833,148.7705,37.368
396,1,lying,-0.7799,-0.1651,9.1714,0.0315,-0.0558,-0.0937,23.1833,2.3428,-39.1114,62.9819,36.7913
397,1,lying,0.0201,-0.5385,9.7153,0.0281,0.1124,-0.0286,22.2264,8.0081,-36.7526,62.0288,36.3506
398,1,cycling,0.4544,9.2493,0.319,0.3556,0.2719,0.0644,21.5604,5.1976,-43.5654,114.679,36.9978
399,1,sitting,0.3916,9.54,0.2168,0.0489,0.0017,0.0605,19.4503,6.4392,-39.801,70.8699,36.4574
400,1,lying,0.2288,-0.025,9.661,-0.1351,0.0028,-0.0311,17.5257,2.1071,-40.8777,60.0992,36.3962
401,1,lying,-0.0014,-0.3398,10.298,0.014,-0.0062,-0.0388,19.4919,4.8597,-41.4397,60.2256,35.8818
402,1,running,1.4507,8.8747,1.1851,0.4049,0.2397,0.4079,20.4992,1.4348,-37.652,156.6904,37.4798
403,1,lying,0.1283,0.205,10.4156,-0.0519,-0.023,0.0887,20.4989,6.6184,-41.0452,58.7168,36.5065
404,1,walking,0.3363,8.7638,0.4285,0.0797,-0.0766,0.1005,19.2403,3.4201,-36.9587,91.1688,36.6415
405,1,lying,0.4815,-0.1909,9.6531,-0.0125,-0.0052,-0.1173,19.4432,2.9379,-39.3416,60.4707,36.0259
406,1,sitting,0.4118,9.9509,-0.2182,0.1044,-0.0186,0.0525,20.7776,5.9539,-37.7562,67.4767,36.3751
407,1,walking,0.6431,10.0395,0.3746,0.0491,0.1482,0.0924,17.3428,6.6955,-41.1283,86.4919,37.0573
408,1,standing,-0.0477,10.1236,0.0131,0.0198,-0.0281,-0.0276,23.12,6.8828,-39.0692,70.4742,36.6439
409,1,cycling,0.8304,9.4575,-0.0281,0.2291,0.1531,0.1357,18.8653,6.8807,-41.7084,121.3153,37.4562
410,1,running,1.1011,9.1061,1.1998,0.4446,0.2587,0.4146,19.3356,2.9202,-41.4431,144.9239,37.9142
411,1,lying,-0.0232,0.1269,10.0198,-0.0042,-0.0118,-0.0525,21.1393,5.1571,-36.2572,58.9808,36.5752
412,1,cycling,-0.461,9.1435,0.897,0.3674,0.1937,0.1167,22.2891,6.6668,-39.7832,125.2369,37.2513
413,1,walking,0.3589,9.5406,0.4298,0.0457,0.0049,0.0307,17.739,5.3196,-41.2622,87.9914,36.7138
414,1,lying,-0.0464,-0.0107,9.8003,-0.0225,-0.0329,-0.058,20.9727,8.0415,-43.4726,63.0483,36.1554
415,1,walking,0.1614,9.0486,0.1304,0.0197,0.0311,0.0628,22.9237,4.3538,-38.6385,95.7571,36.889
416,1,standing,0.223,10.2471,0.1949,-0.0298,-0.0027,-0.0291,17.9455,6.1569,-40.9433,74.6822,36.6532
417,1,standing,-0.2045,10.1397,0.2295,0.0258,0.0123,-0.0745,20.3321,5.0188,-40.7927,72.9722,36.6155
418,1,running,1.2214,9.4416,1.0877,0.5168,0.3043,0.3999,22.0586,4.1641,-37.7223,150.9096,37.4704
419,1,sitting,0.0539,9.6685,-0.0769,0.0295,0.0048,-0.0356,20.5347,5.8325,-39.6615,70.1378,36.5357
420,1,walking,-0.2128,9.3843,1.0792,0.0487,0.0927,0.0226,20.9624,6.5729,-39.8275,95.4369,36.8064
421,1,cycling,0.8678,9.3351,0.0516,0.3385,0.1855,0.2742,19.1095,3.9366,-40.759,116.9679,37.4797
422,1,sitting,-0.162,9.39,-0.0383,0.0838,0.0263,-0.0014,18.4013,3.3395,-40.6521,74.4084,35.9278
423,1,standing,-0.0397,9.9909,-0.138,0.0334,0.0252,-0.0614,16.1583,6.6135,-40.5957,73.1829,36.3982
424,1,running,1.2051,9.3765,0.9845,0.5684,0.2291,0.3801,20.1158,1.7566,-41.9357,151.1811,37.573
425,1,running,1.0759,8.6731,0.6597,0.4063,0.3201,0.3649,19.8551,5.0134,-40.2854,156.5809,37.5962
426,1,sitting,0.0075,10.1851,-0.6651,-0.0037,0.0135,0.0057,21.7084,6.0399,-38.0749,76.8728,36.7137
427,1,running,1.3938,9.2908,0.6561,0.4534,0.2973,0.3652,20.5653,5.3103,-39.2021,146.8867,37.3814
428,1,lying,-0.263,-0.154,9.9769,0.0394,-0.0652,-0.0409,21.0664,1.7831,-42.9883,56.4787,36.7388
429,1,sitting,-0.0295,10.0697,0.0219,0.0448,0.0445,-0.0233,17.4708,2.8524,-41.8964,68.4172,36.6103
430,1,standing,-0.1462,9.8064,-0.3828,-0.0386,0.0391,-0.0046,23.4216,9.411,-38.6761,71.6589,36.7452
431,1,walking,0.273,9.7541,-0.1493,0.171,0.0876,0.2022,20.8825,5.2448,-40.4591,85.7889,36.4411
432,1,sitting,0.2632,9.6191,-0.3187,0.0299,0.1377,0.0057,18.4572,8.536,-39.4996,74.7865,36.4607
433,1,standing,-0.3775,9.9746,0.5643,0.1208,0.0368,0.0689,19.1655,3.8865,-43.884,69.4246,36.6442
434,1,standing,-0.2473,9.2476,0.0454,-0.0484,0.0211,0.0222,18.9224,4.0276,-41.6414,75.7443,36.9719
435,1,sitting,0.3144,9.8249,0.0919,-0.0287,0.0085,0.011,22.8591,4.4287,-39.3314,70.4874,36.5679
436,1,standing,-0.2004,9.5833,0.0246,0.0315,0.0521,-0.0195,21.0679,3.7828,-39.809,78.5971,36.7153
